procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50880 52169892 500776 10233352    0    0     0     1    0    0  2  0 98  0  0	
22  0  50880 52117032 500776 10233404    0    0     0     4 5760 14238  8  1 91  0  0	
24  0  50880 52113460 500776 10233376    0    0     0     0 24588 1305 96  0  4  0  0	
24  0  50880 52113460 500776 10233376    0    0     0    32 24402  664 100  0  0  0  0	
24  0  50880 52114160 500776 10233376    0    0     0     0 24223  479 100  0  0  0  0	
24  0  50880 52111856 500776 10233376    0    0     0   112 21380 3263 84  0 16  0  0	
24  0  50880 52111856 500776 10233380    0    0     0   672 23711 1037 96  0  4  0  0	
24  0  50880 52111980 500776 10233380    0    0     0     0 23440  585 96  0  4  0  0	
24  0  50880 52109812 500776 10233380    0    0     0    32 22173 1532 84  0 16  0  0	
24  0  50880 52109868 500776 10233380    0    0     0     0 22846  642 93  0  7  0  0	
24  0  50880 52110116 500776 10233380    0    0     0    56 23286  607 96  0  4  0  0	
24  0  50880 52108388 500776 10233380    0    0     0     0 21673 1152 85  0 15  0  0	
24  0  50880 52108064 500776 10233380    0    0     0     0 22855  734 94  0  6  0  0	
24  0  50880 52108304 500776 10233380    0    0     0    32 23498  865 96  0  4  0  0	
24  0  50880 52108304 500776 10233380    0    0     0     0 20730 1317 84  0 16  0  0	
24  0  50880 52108180 500776 10233380    0    0     0    24 22858  643 94  0  6  0  0	
24  0  50880 52109880 500776 10233380    0    0     0    24 23344  593 96  0  4  0  0	
 0  0  50880 52109888 500776 10233380    0    0     0     0 21024  771 87  0 13  0  0	
24  0  50880 52107160 500776 10233380    0    0     0    32 22666 1111 87  0 13  0  0	
24  0  50880 52107324 500776 10233380    0    0     0     0 21396  797 88  0 13  0  0	
24  0  50880 52107332 500776 10233380    0    0     0     0 21508  975 88  0 12  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0  50880 52106968 500776 10233380    0    0     0    24 21170 1139 86  0 14  0  0	
24  0  50880 52107216 500776 10233380    0    0     0     0 23245  595 96  0  4  0  0	
24  0  50880 52107332 500776 10233380    0    0     0    32 23422  749 96  0  4  0  0	
24  0  50880 52103240 500776 10233384    0    0     0     0 20893 1003 85  0 15  0  0	
24  0  50880 52103264 500776 10233384    0    0     0    32 23438  593 96  0  4  0  0	
24  0  50880 52106240 500776 10233384    0    0     0    52 24229  566 98  0  2  0  0	
24  0  50880 52106248 500776 10233384    0    0     0     0 21211 1104 87  0 13  0  0	
24  0  50880 52106248 500776 10233384    0    0     0    32 23270  606 96  0  4  0  0	
24  0  50880 52106256 500776 10233384    0    0     0     0 23436  574 96  0  4  0  0	
24  0  50880 52106132 500776 10233384    0    0     0    56 21137  822 87  0 13  0  0	
24  0  50880 52106132 500776 10233384    0    0     0    56 23284  736 95  0  5  0  0	
24  0  50880 52106132 500776 10233384    0    0     0    36 23263  635 96  0  4  0  0	
 0  0  50880 52106132 500776 10233384    0    0     0    32 21471 1037 87  0 13  0  0	
24  0  50880 52106124 500776 10233384    0    0     0     0 22873  786 94  0  6  0  0	
24  0  50880 52106124 500776 10233384    0    0     0    72 23665  589 96  0  4  0  0	
24  0  50880 52106124 500776 10233384    0    0     0     4 23247  583 96  0  4  0  0	
24  0  50880 52105884 500776 10233384    0    0     0    48 20129 1099 82  0 18  0  0	
24  0  50880 52105892 500776 10233384    0    0     0    32 22957  661 94  0  6  0  0	
24  0  50880 52105892 500776 10233384    0    0     0     0 23446  579 96  0  4  0  0	
24  0  50880 52105892 500776 10233384    0    0     0    80 20893 1195 85  0 15  0  0	
24  0  50880 52105892 500776 10233384    0    0     0     0 22459  685 92  0  8  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0  50880 52105892 500776 10233384    0    0     0    36 22246  696 92  0  8  0  0	
24  0  50880 52105272 500776 10233388    0    0     0    32 20207 1193 81  0 19  0  0	
24  0  50880 52104916 500776 10233388    0    0     0     4 22240  699 92  0  8  0  0	
24  0  50880 52104916 500776 10233388    0    0     0    20 22690  671 93  0  7  0  0	
24  0  50880 52104916 500776 10233388    0    0     0     0 21000  826 86  0 14  0  0	
24  0  50880 52104792 500776 10233388    0    0     0     0 23538  870 96  0  4  0  0	
24  0  50880 52104792 500776 10233388    0    0     0    68 23260  628 96  0  4  0  0	
 0  0  50880 52104676 500776 10233388    0    0     0     0 21763  668 88  0 12  0  0	
24  0  50880 52104716 500776 10233392    0    0     0    12 22752  844 93  0  7  0  0	
24  0  50880 52104716 500776 10233392    0    0     0     0 23487  577 96  0  4  0  0	
24  0  50880 52104716 500776 10233392    0    0     0     0 23244  596 96  0  4  0  0	
24  0  50880 52104336 500776 10233392    0    0     0    64 21503 1141 87  0 13  0  0	
24  0  50880 52104336 500776 10233392    0    0     0     0 23298  759 96  0  4  0  0	
24  0  50880 52104400 500776 10233392    0    0     0    16 23403  612 96  0  4  0  0	
24  0  50880 52093984 500776 10233392    0    0     0     4 25788  988 87  0 13  0  0	
24  0  50880 52093992 500776 10233392    0    0     0     0 22222  663 92  0  8  0  0	
24  0  50880 52093744 500776 10233392    0    0     0    60 22816  666 94  0  6  0  0	
