procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50888 52276232 500500 10177252    0    0     0     1    0    0  2  0 98  0  0	
 7  0  50888 52226448 500500 10177224    0    0     0    24 4962 13860  7  1 92  0  0	
 4  0  50888 52223512 500500 10177232    0    0     0    56 4880  984 17  0 83  0  0	
 4  0  50888 52222832 500500 10177276    0    0     0     0 4605  771 17  0 83  0  0	
 4  0  50888 52222296 500500 10177276    0    0     0     0 4653  519 17  0 83  0  0	
 4  0  50888 52220648 500500 10177276    0    0     0    32 5133 1936 16  0 84  0  0	
 4  0  50888 52220516 500508 10177276    0    0     0    60 4815  492 17  0 83  0  0	
 4  0  50888 52220272 500508 10177276    0    0     0     0 4735  455 17  0 83  0  0	
 4  0  50888 52220492 500508 10177276    0    0     0    20 4321  695 15  0 85  0  0	
 4  0  50888 52220572 500508 10177276    0    0     0     4 4809  461 17  0 83  0  0	
 4  0  50888 52220220 500508 10177276    0    0     0    48 4920  516 17  0 83  0  0	
 4  0  50888 52219600 500508 10177276    0    0     0    12 4477  832 15  0 85  0  0	
 4  0  50888 52219476 500508 10177276    0    0     0     0 4876  481 17  0 83  0  0	
 4  0  50888 52219604 500508 10177276    0    0     0    20 5212  617 17  0 83  0  0	
 4  0  50888 52219484 500508 10177276    0    0     0     0 4592  612 15  0 85  0  0	
 4  0  50888 52219616 500508 10177276    0    0     0   100 5094  498 17  0 83  0  0	
 4  0  50888 52219616 500508 10177276    0    0     0     0 5089  521 17  0 83  0  0	
 4  0  50888 52219740 500508 10177276    0    0     0     0 4159  560 15  0 85  0  0	
 4  0  50888 52219740 500508 10177276    0    0     0    20 5097  628 17  0 83  0  0	
 4  0  50888 52219864 500508 10177276    0    0     0     0 4240  450 17  0 83  0  0	
 4  0  50888 52219872 500508 10177276    0    0     0    44 4903  519 17  0 83  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  50888 52219888 500508 10177276    0    0     0    12 4425  634 15  0 85  0  0	
 4  0  50888 52219764 500508 10177280    0    0     0     0 4807  469 17  0 83  0  0	
 4  0  50888 52219772 500508 10177280    0    0     0     0 5054  606 17  0 83  0  0	
 4  0  50888 52220012 500508 10177280    0    0     0    20 4518  615 15  0 85  0  0	
 4  0  50888 52220012 500508 10177280    0    0     0    32 5012  486 17  0 83  0  0	
 5  0  50888 52220012 500508 10177280    0    0     0    12 5044  611 17  0 83  0  0	
 4  0  50888 52220012 500508 10177280    0    0     0   760 4831 1012 15  0 85  0  0	
 5  0  50888 52219756 500508 10177280    0    0     0     0 5036  528 17  0 83  0  0	
 4  0  50888 52219880 500508 10177280    0    0     0    36 5019  463 17  0 83  0  0	
 4  0  50888 52220012 500508 10177280    0    0     0    48 4623  627 15  0 85  0  0	
 4  0  50888 52220012 500508 10177280    0    0     0    20 5064  457 17  0 83  0  0	
 4  0  50888 52219896 500508 10177280    0    0     0     0 5049  473 17  0 83  0  0	
 4  0  50888 52219772 500508 10177280    0    0     0     0 4709  665 15  0 85  0  0	
 4  0  50888 52219788 500508 10177280    0    0     0    52 4564  637 17  0 83  0  0	
 4  0  50888 52219788 500508 10177280    0    0     0   104 4748  526 17  0 83  0  0	
 4  0  50888 52219748 500508 10177280    0    0     0    48 4759  474 17  0 83  0  0	
 4  0  50888 52219748 500508 10177280    0    0     0     0 4394  564 15  0 85  0  0	
 4  0  50888 52219748 500508 10177280    0    0     0    12 4892  487 17  0 83  0  0	
 4  0  50888 52219748 500508 10177284    0    0     0     0 5041  460 17  0 83  0  0	
 4  0  50888 52219872 500508 10177284    0    0     0   140 4596  716 15  0 85  0  0	
 4  0  50888 52219880 500508 10177284    0    0     0     0 4657  456 17  0 83  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  50888 52219632 500508 10177284    0    0     0     0 4901  567 17  0 83  0  0	
 4  0  50888 52219508 500508 10177284    0    0     0     0 4823  748 15  0 85  0  0	
 4  0  50888 52219508 500508 10177288    0    0     0     0 4734  469 17  0 83  0  0	
 4  0  50888 52219500 500508 10177288    0    0     0   108 4299  514 17  0 83  0  0	
 4  0  50888 52219500 500508 10177288    0    0     0    12 4021  647 15  0 85  0  0	
 4  0  50888 52219500 500508 10177288    0    0     0     0 4778  458 17  0 83  0  0	
 4  0  50888 52219500 500508 10177288    0    0     0     0 4440  480 17  0 83  0  0	
 4  0  50888 52219500 500508 10177288    0    0     0     0 4199  607 15  0 85  0  0	
 4  0  50888 52219500 500508 10177288    0    0     0    56 4473  639 17  0 83  0  0	
 4  0  50888 52219508 500508 10177288    0    0     0     0 4248  453 17  0 83  0  0	
 4  0  50888 52219508 500508 10177288    0    0     0    20 4459  531 17  0 83  0  0	
 4  0  50888 52219508 500508 10177288    0    0     0     0 4029  753 15  0 85  0  0	
 4  0  50888 52219500 500508 10177288    0    0     0     4 4693  474 17  0 83  0  0	
 4  0  50888 52219500 500508 10177288    0    0     0    32 4442  484 17  0 83  0  0	
 4  0  50888 52219500 500508 10177288    0    0     0    28 4177  560 15  0 85  0  0	
 4  0  50888 52219376 500508 10177288    0    0     0     0 4388  617 17  0 83  0  0	
 4  0  50888 52219376 500508 10177288    0    0     0     0 4420  500 17  0 83  0  0	
 4  0  50888 52219376 500508 10177288    0    0     0     0 4341  621 15  0 85  0  0	
 4  0  50888 52219376 500508 10177288    0    0     0    32 4726  513 17  0 83  0  0	
 4  0  50888 52219376 500508 10177288    0    0     0    76 4665  469 17  0 83  0  0	
 4  0  50888 52219376 500508 10177288    0    0     0     0 4247  535 15  0 85  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  50888 52219376 500508 10177288    0    0     0     0 4980  615 17  0 83  0  0	
 4  0  50888 52219376 500508 10177288    0    0     0     0 5061  539 17  0 83  0  0	
 1  0  50888 52245856 500508 10177288    0    0     0    68 5029 1157 15  0 85  0  0	
 4  0  50888 52217724 500508 10177324    0    0     0    44 5191 8237 11  1 88  0  0	
 4  0  50888 52217060 500508 10177292    0    0     0     0 4442  468 17  0 83  0  0	
 4  0  50888 52216736 500508 10177292    0    0     0     0 4794  483 17  0 83  0  0	
 4  0  50888 52216728 500508 10177292    0    0     0     0 4523 1205 15  0 85  0  0	
 4  0  50888 52216208 500508 10177296    0    0     0   144 5223  617 17  0 83  0  0	
 4  0  50888 52215964 500508 10177296    0    0     0    48 4853  469 17  0 83  0  0	
 4  0  50888 52215716 500508 10177296    0    0     0     0 4365  611 15  0 85  0  0	
 4  0  50888 52215720 500508 10177296    0    0     0     0 5237  765 17  0 83  0  0	
 4  0  50888 52215728 500508 10177296    0    0     0     0 5041  469 17  0 83  0  0	
 4  0  50888 52215964 500508 10177296    0    0     0    76 5045  520 17  0 83  0  0	
 4  0  50888 52215468 500508 10177296    0    0     0    28 4513  722 15  0 85  0  0	
 4  0  50888 52215468 500508 10177296    0    0     0     0 4751  467 17  0 83  0  0	
 4  0  50888 52215672 500508 10177296    0    0     0     0 4356  485 17  0 83  0  0	
 4  0  50888 52215796 500508 10177296    0    0     0     0 4291  564 15  0 85  0  0	
 4  0  50888 52215796 500508 10177296    0    0     0    64 4654  518 17  0 83  0  0	
 4  0  50888 52215796 500508 10177296    0    0     0    24 4829  599 17  0 83  0  0	
 4  0  50888 52215936 500508 10177296    0    0     0    28 4196  623 15  0 85  0  0	
 4  0  50888 52216060 500508 10177296    0    0     0     0 5078  653 17  0 83  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  50888 52216204 500508 10177300    0    0     0     0 4643  470 17  0 83  0  0	
 4  0  50888 52216228 500508 10177300    0    0     0    32 4052  654 15  0 85  0  0	
 4  0  50888 52216228 500508 10177300    0    0     0     8 4796  476 17  0 83  0  0	
 4  0  50888 52216368 500508 10177300    0    0     0   812 4779  894 17  0 83  0  0	
 4  0  50888 52216368 500508 10177304    0    0     0     0 4263  602 15  0 85  0  0	
 4  0  50888 52216428 500508 10177304    0    0     0     0 4925  597 17  0 83  0  0	
 4  0  50888 52216552 500508 10177304    0    0     0    48 5094  540 17  0 83  0  0	
 4  0  50888 52216628 500508 10177304    0    0     0     4 4475  453 17  0 83  0  0	
 4  0  50888 52216628 500508 10177304    0    0     0    36 4308  652 15  0 85  0  0	
 4  0  50888 52216628 500508 10177304    0    0     0     0 4519  613 17  0 83  0  0	
 4  0  50888 52216636 500508 10177304    0    0     0     0 4490  468 17  0 83  0  0	
 5  0  50888 52216628 500508 10177304    0    0     0    56 3893  588 15  0 85  0  0	
 4  0  50888 52216736 500508 10177304    0    0     0    40 4323  614 17  0 83  0  0	
 4  0  50888 52216736 500508 10177304    0    0     0     0 4770  486 17  0 83  0  0	
 4  0  50888 52216736 500508 10177304    0    0     0    56 4410  618 15  0 85  0  0	
 4  0  50888 52216728 500508 10177304    0    0     0     0 4557  482 17  0 83  0  0	
 4  0  50888 52216864 500508 10177304    0    0     0   104 4457  581 17  0 83  0  0	
 4  0  50888 52216740 500508 10177304    0    0     0     0 4220  517 15  0 85  0  0	
 4  0  50888 52216864 500508 10177304    0    0     0     0 4775  471 17  0 83  0  0	
 4  0  50888 52216872 500508 10177304    0    0     0    32 4928  643 17  0 83  0  0	
 4  0  50888 52216872 500508 10177304    0    0     0    24 4079  716 15  0 85  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  50888 52216864 500508 10177308    0    0     0    76 4623  512 17  0 83  0  0	
 4  0  50888 52216864 500508 10177308    0    0     0    20 4476  477 17  0 83  0  0	
 4  0  50888 52216988 500508 10177308    0    0     0     0 5019  458 17  0 83  0  0	
 4  0  50888 52216988 500508 10177308    0    0     0    32 4422  628 15  0 85  0  0	
 4  0  50888 52216988 500508 10177308    0    0     0     0 4740  448 17  0 83  0  0	
 4  0  50888 52216988 500508 10177312    0    0     0    32 4437  515 17  0 83  0  0	
 5  0  50888 52217000 500508 10177312    0    0     0    16 4286  546 15  0 85  0  0	
 4  0  50888 52217184 500508 10177312    0    0     0     0 4489  667 17  0 83  0  0	
 5  0  50888 52217288 500508 10177312    0    0     0     0 4437  630 17  0 83  0  0	
 4  0  50888 52217404 500508 10177312    0    0     0    28 4263  752 15  0 85  0  0	
 4  0  50888 52217404 500508 10177312    0    0     0    40 4879  510 17  0 83  0  0	
 4  0  50888 52217280 500508 10177312    0    0     0    16 4829  480 17  0 83  0  0	
 4  0  50888 52217280 500508 10177312    0    0     0    20 4389  532 15  0 85  0  0	
 4  0  50888 52217280 500508 10177312    0    0     0     0 5068  492 17  0 83  0  0	
 5  0  50888 52217280 500508 10177312    0    0     0    24 4881  634 17  0 83  0  0	
 4  0  50888 52217280 500508 10177312    0    0     0    32 4435  545 15  0 85  0  0	
 5  0  50888 52217280 500508 10177312    0    0     0     4 4732  461 17  0 83  0  0	
 4  0  50888 52217280 500508 10177312    0    0     0     0 4683  496 17  0 83  0  0	
 5  0  50888 52217288 500508 10177312    0    0     0     0 4825  610 17  0 83  0  0	
 4  0  50888 52217292 500508 10177312    0    0     0    24 4244  616 15  0 85  0  0	
 4  0  50888 52217284 500508 10177312    0    0     0    32 4274  511 17  0 83  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  50888 52217284 500508 10177312    0    0     0     4 4554  475 17  0 83  0  0	
 4  0  50888 52217284 500508 10177312    0    0     0     0 4418  687 15  0 85  0  0	
 4  0  50888 52217284 500508 10177316    0    0     0     0 4409  481 17  0 83  0  0	
 4  0  50888 52217284 500508 10177320    0    0     0     0 4350  492 17  0 83  0  0	
 4  0  50888 52219092 500508 10177324    0    0     0   140 4773 6461 10  1 90  0  0	
 5  0  50888 52215576 500508 10177292    0    0     0    20 4851 2058 17  0 83  0  0	
 4  0  50888 52214556 500508 10177292    0    0     0     0 4902  478 17  0 83  0  0	
 4  0  50888 52213976 500508 10177324    0    0     0     0 5200  603 17  0 83  0  0	
 4  0  50888 52214180 500508 10177324    0    0     0     0 4510 1248 15  0 85  0  0	
 4  0  50888 52213876 500508 10177324    0    0     0   192 4516  648 17  0 83  0  0	
 4  0  50888 52214304 500508 10177324    0    0     0     0 4280  519 17  0 83  0  0	
 4  0  50888 52214556 500508 10177324    0    0     0     0 4377  634 15  0 85  0  0	
 4  0  50888 52214556 500508 10177324    0    0     0     0 4963  481 17  0 83  0  0	
 4  0  50888 52214628 500508 10177324    0    0     0     0 5021  474 17  0 83  0  0	
 4  0  50888 52214612 500508 10177324    0    0     0    56 4482  765 15  0 85  0  0	
 4  0  50888 52214676 500508 10177324    0    0     0    36 4251  467 17  0 83  0  0	
 4  0  50888 52214924 500508 10177324    0    0     0     0 4778  576 17  0 83  0  0	
 4  0  50888 52214808 500508 10177324    0    0     0     0 4067  826 15  0 85  0  0	
 4  0  50888 52214560 500508 10177324    0    0     0     0 4619  472 17  0 83  0  0	
 4  0  50888 52214560 500508 10177324    0    0     0    32 4664  498 17  0 83  0  0	
 0  0  50888 52214808 500508 10177324    0    0     0    24 4573  520 16  0 84  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  50888 52214924 500508 10177324    0    0     0   760 4844  966 15  0 85  0  0	
 4  0  50888 52214800 500508 10177324    0    0     0    12 5041  534 17  0 83  0  0	
 4  0  50888 52214792 500508 10177324    0    0     0     0 5001  453 17  0 83  0  0	
 4  0  50888 52215048 500508 10177324    0    0     0    84 4673  847 15  0 85  0  0	
 5  0  50888 52214924 500508 10177324    0    0     0    56 4957  475 17  0 83  0  0	
