procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50844 52100080 501708 10284384    0    0     0     1    0    0  2  0 98  0  0	
 1  0  50844 52053792 501708 10284364    0    0     0     0 4333 13070  7  1 92  0  0	
22  0  50844 52047292 501708 10284408    0    0     0    76 23453 2073 90  0 10  0  0	
22  0  50844 52047168 501708 10284408    0    0     0    48 22251  536 92  0  8  0  0	
22  0  50844 52047624 501708 10284408    0    0     0    52 22592  510 92  0  8  0  0	
22  0  50844 52045896 501708 10284408    0    0     0     0 20346 3111 81  0 19  0  0	
22  0  50844 52045108 501708 10284408    0    0     0     4 22569  487 92  0  8  0  0	
22  0  50844 52045252 501708 10284408    0    0     0    44 22228  493 92  0  8  0  0	
22  0  50844 52045652 501708 10284408    0    0     0    48 19963 1217 81  0 19  0  0	
22  0  50844 52045652 501708 10284408    0    0     0     0 22382  637 92  0  8  0  0	
22  0  50844 52045664 501708 10284408    0    0     0     0 22480  528 92  0  8  0  0	
22  0  50844 52046036 501708 10284408    0    0     0     0 20109 1055 82  0 18  0  0	
22  0  50844 52045416 501708 10284412    0    0     0    28 22470  631 91  0  8  0  0	
22  0  50844 52045428 501708 10284412    0    0     0    32 22353  528 92  0  8  0  0	
22  0  50844 52043832 501708 10284412    0    0     0    12 21285  896 82  0 18  0  0	
22  0  50844 52043992 501708 10284412    0    0     0     0 22256  958 91  0  9  0  0	
22  0  50844 52045108 501708 10284412    0    0     0     0 23484  489 92  0  8  0  0	
 0  0  50844 52045608 501708 10284412    0    0     0     0 20676  575 85  0 15  0  0	
22  0  50844 52045376 501708 10284412    0    0     0    72 21542 1024 87  0 13  0  0	
22  0  50844 52045252 501708 10284412    0    0     0    52 22455  626 92  0  8  0  0	
22  0  50844 52045252 501708 10284412    0    0     0     0 22329  486 92  0  8  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0  50844 52045444 501708 10284412    0    0     0     0 19331 1209 79  0 21  0  0	
22  0  50844 52045320 501708 10284412    0    0     0     0 22131  543 91  0  9  0  0	
22  0  50844 52045320 501708 10284412    0    0     0    76 22265  538 92  0  8  0  0	
22  0  50844 52044948 501708 10284412    0    0     0    16 20251  805 82  0 18  0  0	
22  0  50844 52044580 501708 10284412    0    0     0     0 22460  611 92  0  8  0  0	
22  0  50844 52044588 501708 10284412    0    0     0     0 22255  484 92  0  8  0  0	
22  0  50844 52044588 501708 10284412    0    0     0     0 19999  917 82  0 18  0  0	
22  0  50844 52044468 501708 10284412    0    0     0    72 22420  543 92  0  8  0  0	
22  0  50844 52044468 501708 10284412    0    0     0     0 22346  637 92  0  8  0  0	
22  0  50844 52044480 501708 10284412    0    0     0     0 19988  684 82  0 18  0  0	
23  0  50844 52044480 501708 10284412    0    0     0     0 20996  710 86  0 14  0  0	
22  0  50844 52044728 501708 10284412    0    0     0    12 22113  510 91  0  9  0  0	
 0  0  50844 52044728 501708 10284412    0    0     0   984 21232 1039 85  0 15  0  0	
22  0  50844 52044604 501708 10284412    0    0     0    12 20628  999 85  0 15  0  0	
22  0  50844 52044604 501708 10284412    0    0     0     0 21239  559 88  0 12  0  0	
22  0  50844 52044604 501708 10284412    0    0     0     0 22160  495 91  0  9  0  0	
22  0  50844 52044484 501708 10284416    0    0     0     0 19996  762 82  0 18  0  0	
22  0  50844 52044484 501708 10284416    0    0     0   160 22423  557 92  0  8  0  0	
22  0  50844 52044360 501708 10284416    0    0     0    48 22364  658 92  0  8  0  0	
22  0  50844 52042252 501708 10284416    0    0     0     0 20181 1155 78  0 22  0  0	
22  0  50844 52042004 501708 10284416    0    0     0     0 21283  571 88  0 12  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0  50844 52042008 501708 10284416    0    0     0     0 22268  508 91  0  9  0  0	
22  0  50844 52042008 501708 10284420    0    0     0    32 19975  757 82  0 18  0  0	
22  0  50844 52042132 501708 10284420    0    0     0    52 22379  663 91  0  9  0  0	
22  0  50844 52042132 501708 10284420    0    0     0     0 22233  478 92  0  8  0  0	
23  0  50844 52042264 501708 10284420    0    0     0     0 19901  827 82  0 18  0  0	
22  0  50844 52041896 501708 10284420    0    0     0     0 22117  632 91  0  9  0  0	
22  0  50844 52041900 501708 10284420    0    0     0    48 22263  528 92  0  8  0  0	
 0  0  50844 52041900 501708 10284420    0    0     0    28 21015  720 85  0 15  0  0	
22  0  50844 52041776 501708 10284420    0    0     0    20 21501  728 88  0 12  0  0	
22  0  50844 52041900 501708 10284420    0    0     0     0 22227  480 92  0  8  0  0	
22  0  50844 52041900 501708 10284420    0    0     0     0 22388  490 92  0  8  0  0	
22  0  50844 52041904 501708 10284420    0    0     0    32 20135  876 82  0 18  0  0	
22  0  50844 52042036 501708 10284420    0    0     0    56 22415  510 92  0  8  0  0	
22  0  50844 52042036 501708 10284420    0    0     0     0 22214  473 92  0  8  0  0	
22  0  50844 52039804 501708 10284424    0    0     0     0 19624  916 75  0 25  0  0	
22  0  50844 52039496 501708 10284424    0    0     0     0 21099  729 86  0 14  0  0	
22  0  50844 52039496 501708 10284424    0    0     0    32 22428  586 92  0  8  0  0	
22  0  50844 52039496 501708 10284424    0    0     0    12 19981  886 81  0 19  0  0	
22  0  50844 52039488 501708 10284424    0    0     0    24 22329  616 92  0  8  0  0	
22  0  50844 52039488 501708 10284424    0    0     0     0 22453  487 92  0  8  0  0	
25  0  50844 52007124 501708 10284424    0    0     0     0 31502 1099 83  0 17  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0  50844 51995592 501708 10284424    0    0     0    80 24168  751 91  0  9  0  0	
22  0  50844 51995716 501708 10284424    0    0     0     8 22349  495 92  0  8  0  0	
 0  0  50844 51995716 501708 10284424    0    0     0    32 20791  596 85  0 15  0  0	
22  0  50844 52033044 501708 10284420    0    0     0     4 13734 10016 42  0 58  0  0	
22  0  50844 52031136 501708 10284424    0    0     0     0 20960  738 85  0 14  0  0	
22  0  50844 52031152 501708 10284424    0    0     0   108 21422  647 88  0 12  0  0	
22  0  50844 52032036 501708 10284424    0    0     0     4 19631 2382 79  0 21  0  0	
22  0  50844 52032092 501708 10284424    0    0     0    56 22378  691 92  0  8  0  0	
22  0  50844 52034696 501708 10284424    0    0     0     0 22284  474 92  0  8  0  0	
22  0  50844 52035156 501708 10284424    0    0     0     0 20203 1045 82  0 18  0  0	
22  0  50844 52035164 501708 10284424    0    0     0    36 22276  806 91  0  9  0  0	
22  0  50844 52035188 501708 10284424    0    0     0    12 22466  529 92  0  8  0  0	
22  0  50844 52035348 501708 10284424    0    0     0    32 22273  500 92  0  8  0  0	
22  0  50844 52035572 501708 10284424    0    0     0     0 20081 1088 82  0 18  0  0	
22  0  50844 52035572 501708 10284424    0    0     0     0 22221  485 92  0  8  0  0	
22  0  50844 52035820 501708 10284424    0    0     0    48 22487  536 92  0  8  0  0	
22  0  50844 52033712 501708 10284424    0    0     0     0 20886 1156 80  0 20  0  0	
22  0  50844 52033456 501708 10284428    0    0     0     0 21536  706 87  0 13  0  0	
22  0  50844 52035564 501708 10284428    0    0     0    32 23625  516 91  0  9  0  0	
22  0  50844 52035936 501708 10284428    0    0     0     0 19998 1138 82  0 18  0  0	
22  0  50844 52035812 501708 10284428    0    0     0    32 22247  531 92  0  8  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0  50844 52035936 501708 10284428    0    0     0    16 22472  504 92  0  8  0  0	
22  0  50844 52036096 501708 10284432    0    0     0     0 19985  985 82  0 18  0  0	
22  0  50844 52036104 501708 10284432    0    0     0    48 22328  667 92  0  8  0  0	
22  0  50844 52036228 501708 10284432    0    0     0     0 22244  487 92  0  8  0  0	
22  0  50844 52036248 501708 10284432    0    0     0    32 20016  849 82  0 18  0  0	
22  0  50844 52036124 501708 10284432    0    0     0    28 22337  772 91  0  9  0  0	
22  0  50844 52036048 501708 10284432    0    0     0     0 22395  486 92  0  8  0  0	
22  0  50844 52036048 501708 10284432    0    0     0    28 22264  498 92  0  8  0  0	
22  0  50844 52035676 501708 10284432    0    0     0     0 20153  930 82  0 18  0  0	
22  0  50844 52035428 501708 10284432    0    0     0   884 22466 1014 92  0  8  0  0	
22  0  50844 52035304 501708 10284432    0    0     0     4 22299  548 92  0  8  0  0	
22  0  50844 52035304 501708 10284432    0    0     0     0 18813  928 77  0 23  0  0	
22  0  50844 52035056 501708 10284432    0    0     0    40 22093  526 90  0 10  0  0	
22  0  50844 52035304 501708 10284432    0    0     0     0 22225  478 92  0  8  0  0	
22  0  50844 52031956 501708 10284432    0    0     0   128 21361  948 81  0 19  0  0	
22  0  50844 52031336 501708 10284436    0    0     0    12 22333  794 91  0  9  0  0	
22  0  50844 52031336 501708 10284436    0    0     0     0 22239  482 92  0  8  0  0	
22  0  50844 52031336 501708 10284436    0    0     0     0 20051  755 82  0 18  0  0	
22  0  50844 52031584 501708 10284436    0    0     0    56 22449  503 92  0  8  0  0	
22  0  50844 52031584 501708 10284436    0    0     0    44 22399  525 92  0  8  0  0	
23  0  50844 52024888 501708 10284436    0    0     0    44 24505  910 82  0 18  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0  50844 52012736 501708 10284440    0    0     0     0 26255  892 88  0 12  0  0	
22  0  50844 52016588 501708 10284440    0    0     0     0 22187  621 87  0 12  0  0	
22  0  50844 52016596 501708 10284440    0    0     0    32 22366  523 91  0  9  0  0	
22  0  50844 52016720 501708 10284440    0    0     0    64 19578  937 80  0 20  0  0	
22  0  50844 52016596 501708 10284440    0    0     0     0 21379  714 87  0 12  0  0	
22  0  50844 52016712 501708 10284440    0    0     0    16 22125  512 91  0  9  0  0	
22  0  50844 52016716 501708 10284440    0    0     0     0 19504  999 80  0 20  0  0	
22  0  50844 52016840 501708 10284440    0    0     0    28 22173  662 91  0  9  0  0	
22  0  50844 52016964 501708 10284440    0    0     0    32 22524  550 92  0  8  0  0	
23  0  50844 52016972 501708 10284440    0    0     0     4 20009  751 82  0 18  0  0	
22  0  50844 52016972 501708 10284440    0    0     0     0 22225  473 92  0  8  0  0	
22  0  50844 52017212 501708 10284440    0    0     0     0 22450  487 92  0  8  0  0	
22  0  50844 52017212 501708 10284440    0    0     0    44 19592  768 80  0 20  0  0	
22  0  50844 52017212 501708 10284440    0    0     0    44 21146  870 86  0 14  0  0	
22  0  50844 52017280 501708 10284440    0    0     0     0 22391  620 92  0  8  0  0	
22  0  50844 52017272 501708 10284440    0    0     0     0 20240  749 82  0 18  0  0	
22  0  50844 52017148 501708 10284440    0    0     0     0 21263  699 87  0 13  0  0	
22  0  50844 52017148 501708 10284440    0    0     0     0 22160  489 91  0  9  0  0	
22  0  50844 52017148 501708 10284440    0    0     0    76 22277  562 92  0  8  0  0	
22  0  50844 52017272 501708 10284444    0    0     0    32 19337  933 78  0 22  0  0	
22  0  50844 52017276 501708 10284444    0    0     0     0 21274  766 87  0 12  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0  50844 52017284 501708 10284444    0    0     0     4 22144  491 91  0  9  0  0	
22  0  50844 52005008 501708 10284444    0    0     0     0 26001  788 83  0 17  0  0	
22  0  50844 52005132 501708 10284444    0    0     0   104 22570  557 92  0  8  0  0	
22  0  50844 52005132 501708 10284444    0    0     0     4 22490  656 92  0  8  0  0	
 1  0  50844 52041384 501708 10284448    0    0     0     0 13415 5623 47  0 53  0  0	
22  0  50844 52028636 501708 10284448    0    0     0     0 19982 4229 76  0 24  0  0	
22  0  50844 52026660 501708 10284448    0    0     0     0 22100  618 91  0  9  0  0	
22  0  50844 52026488 501708 10284448    0    0     0   152 22313  559 92  0  8  0  0	
22  0  50844 52026976 501708 10284448    0    0     0     4 19940 2284 81  0 19  0  0	
22  0  50844 52026328 501708 10284448    0    0     0     0 22320  484 92  0  8  0  0	
22  0  50844 52028212 501708 10284448    0    0     0     0 22359  485 92  0  8  0  0	
22  0  50844 52028108 501708 10284448    0    0     0     0 19746 1169 81  0 19  0  0	
22  0  50844 52028188 501708 10284448    0    0     0   132 22358  678 92  0  8  0  0	
22  0  50844 52028388 501708 10284448    0    0     0    16 22568  664 92  0  8  0  0	
22  0  50844 52028512 501708 10284448    0    0     0     0 20234  883 82  0 18  0  0	
22  0  50844 52028628 501708 10284448    0    0     0     0 22224  606 91  0  9  0  0	
22  0  50844 52028628 501708 10284452    0    0     0     0 22263  533 92  0  8  0  0	
22  0  50844 52026272 501708 10284452    0    0     0    44 21088  930 82  0 18  0  0	
22  0  50844 52026520 501708 10284452    0    0     0    36 21300  883 87  0 13  0  0	
22  0  50844 52028008 501708 10284452    0    0     0     0 22499  585 87  0 12  0  0	
22  0  50844 52028016 501708 10284452    0    0     0     0 21422  586 88  0 12  0  0	
