procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50976 48617176 495720 11040260    0    0     0     1    0    0  2  0 98  0  0	
 3  0  50976 48564348 495720 11040280    0    0     0     0 4699 12884  7  1 92  0  0	
16  0  50976 48560252 495720 11040280    0    0     0     0 16710 2419 64  0 36  0  0	
16  0  50976 48559720 495720 11040280    0    0     0   136 16312  494 67  0 33  0  0	
16  0  50976 48560220 495720 11040280    0    0     0     0 16399  635 67  0 33  0  0	
16  0  50976 48557328 495720 11040280    0    0     0     0 15502 2525 60  0 40  0  0	
16  0  50976 48556964 495720 11040280    0    0     0     0 16294  514 67  0 33  0  0	
16  0  50976 48556964 495720 11040280    0    0     0     0 16282  468 67  0 33  0  0	
16  0  50976 48557024 495720 11040280    0    0     0   108 14916  959 60  0 40  0  0	
16  0  50976 48556872 495720 11040280    0    0     0    12 16393  492 67  0 33  0  0	
16  0  50976 48557120 495720 11040280    0    0     0     0 16252  467 67  0 33  0  0	
16  0  50976 48557092 495720 11040280    0    0     0     0 14968 1018 60  0 40  0  0	
16  0  50976 48557092 495720 11040280    0    0     0     0 16319  570 66  0 34  0  0	
16  0  50976 48557256 495720 11040280    0    0     0    16 16427  491 67  0 33  0  0	
16  0  50976 48557256 495720 11040284    0    0     0    28 14817  871 60  0 40  0  0	
16  0  50976 48557380 495720 11040284    0    0     0     0 16255  560 66  0 34  0  0	
16  0  50976 48557504 495720 11040284    0    0     0     0 16392  476 67  0 33  0  0	
 0  0  50976 48557512 495720 11040284    0    0     0     0 15778  549 64  0 36  0  0	
16  0  50976 48557636 495720 11040284    0    0     0    12 15432  830 63  0 37  0  0	
17  0  50976 48557676 495720 11040284    0    0     0    28 16458  502 67  0 33  0  0	
16  0  50976 48557676 495720 11040284    0    0     0     0 16391  519 67  0 33  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0  50976 48557056 495720 11040284    0    0     0     0 17209  836 60  0 40  0  0	
16  0  50976 48557048 495720 11040284    0    0     0     0 16305  466 67  0 33  0  0	
17  0  50976 48557048 495720 11040284    0    0     0     0 16297  478 67  0 33  0  0	
16  0  50976 48557072 495720 11040284    0    0     0    24 14837  824 60  0 40  0  0	
17  0  50976 48557124 495720 11040284    0    0     0     0 16562  632 67  0 33  0  0	
16  0  50976 48557248 495720 11040284    0    0     0    12 16432  484 67  0 33  0  0	
17  0  50976 48556884 495720 11040284    0    0     0     0 14794  856 60  0 40  0  0	
16  0  50976 48556764 495720 11040284    0    0     0    20 16463  499 67  0 33  0  0	
17  0  50976 48556768 495720 11040284    0    0     0     0 16266  463 67  0 33  0  0	
16  0  50976 48556768 495720 11040284    0    0     0    36 14926  780 60  0 40  0  0	
17  0  50976 48556768 495720 11040284    0    0     0     0 16635  724 67  0 33  0  0	
16  0  50976 48556768 495720 11040284    0    0     0     0 16331  477 67  0 33  0  0	
 0  0  50976 48556772 495720 11040284    0    0     0   112 15803  552 64  0 36  0  0	
16  0  50976 48556896 495720 11040284    0    0     0     0 15530  640 63  0 37  0  0	
16  0  50976 48556904 495720 11040284    0    0     0    40 16292  662 67  0 33  0  0	
16  0  50976 48556904 495720 11040284    0    0     0     0 16396  478 67  0 33  0  0	
17  0  50976 48557028 495720 11040284    0    0     0     0 14822  733 60  0 40  0  0	
16  0  50976 48557032 495720 11040284    0    0     0    48 16441  484 67  0 33  0  0	
17  0  50976 48557032 495720 11040284    0    0     0     0 16300  472 67  0 33  0  0	
16  0  50976 48556536 495720 11040284    0    0     0    36 14881  973 60  0 40  0  0	
16  0  50976 48556656 495720 11040284    0    0     0     0 16443  629 67  0 33  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0  50976 48556660 495720 11040288    0    0     0    36 16525  545 67  0 33  0  0	
