procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  51036 54462820 476824 6438668    0    0     0     1    0    0  1  0 99  0  0	
 1  0  51036 54413908 476824 6438700    0    0     0    36 4434 13222  7  1 93  0  0	
72  0  51036 54400912 476824 6438700    0    0     0    32 25936 6724 95  0  5  0  0	
72  0  51036 54400912 476824 6438700    0    0     0    68 24263 3809 100  0  0  0  0	
72  0  51036 54402636 476824 6438700    0    0     0     0 24277 3856 100  0  0  0  0	
72  0  51036 54397980 476824 6438700    0    0     0     0 25316 7873 97  0  3  0  0	
72  0  51036 54398432 476824 6438700    0    0     0    64 24341 3835 100  0  0  0  0	
72  0  51036 54399372 476824 6438700    0    0     0    32 24285 3849 100  0  0  0  0	
72  0  51036 54395656 476824 6438700    0    0     0    20 25755 5109 98  0  2  0  0	
72  0  51036 54395780 476824 6438700    0    0     0     0 24256 3783 100  0  0  0  0	
72  0  51036 54396252 476824 6438700    0    0     0     0 24515 4055 100  0  0  0  0	
72  0  51036 54396044 476824 6438700    0    0     0    80 24661 4405 99  0  1  0  0	
72  0  51036 54396044 476824 6438700    0    0     0    40 24260 3851 100  0  0  0  0	
72  0  51036 54396608 476824 6438700    0    0     0    40 24271 3833 100  0  0  0  0	
72  0  51036 54396872 476824 6438700    0    0     0     0 24146 4821 99  0  1  0  0	
72  0  51036 54396904 476824 6438700    0    0     0     0 24261 3822 100  0  0  0  0	
72  0  51036 54397824 476824 6438700    0    0     0    16 24302 3844 100  0  0  0  0	
72  0  51036 54397516 476824 6438700    0    0     0    32 24322 4576 99  0  1  0  0	
72  0  51036 54397516 476824 6438700    0    0     0     0 24237 3771 100  0  0  0  0	
72  0  51036 54397832 476824 6438700    0    0     0    28 24304 3880 100  0  0  0  0	
73  0  51036 54388516 476824 6438700    0    0     0     0 27897 4958 99  0  1  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
72  0  51036 54388640 476824 6438700    0    0     0    48 25203 3844 100  0  0  0  0	
72  0  51036 54388408 476824 6438700    0    0     0    40 24258 3836 100  0  0  0  0	
73  0  51036 54375016 476824 6438700    0    0     0     0 24354 4453 99  0  1  0  0	
72  0  51036 54375140 476824 6438700    0    0     0    32 24246 3802 100  0  0  0  0	
72  0  51036 54375140 476824 6438700    0    0     0     0 24265 3816 100  0  0  0  0	
72  0  51036 54379240 476824 6438700    0    0     0     0 24246 4578 99  0  1  0  0	
72  0  51036 54379256 476824 6438700    0    0     0    32 24263 3867 100  0  0  0  0	
72  0  51036 54379256 476824 6438700    0    0     0     0 24257 3874 100  0  0  0  0	
72  0  51036 54379516 476824 6438700    0    0     0     0 24153 4099 99  0  1  0  0	
72  0  51036 54379252 476824 6438700    0    0     0    20 24552 4125 100  0  0  0  0	
72  0  51036 54380120 476824 6438700    0    0     0    96 24301 3938 100  0  0  0  0	
72  0  51036 54379996 476824 6438700    0    0     0    40 24093 4516 98  0  2  0  0	
72  0  51036 54379996 476824 6438700    0    0     0     0 24235 3853 100  0  0  0  0	
72  0  51036 54380120 476824 6438700    0    0     0     0 24286 3890 100  0  0  0  0	
72  0  51036 54380384 476824 6438700    0    0     0    40 24212 4276 100  0  0  0  0	
72  0  51036 54380384 476824 6438700    0    0     0    56 24514 3879 100  0  0  0  0	
72  0  51036 54380508 476824 6438700    0    0     0    72 24357 3900 100  0  0  0  0	
72  0  51036 54376352 476824 6438700    0    0     0     0 25439 4389 99  0  1  0  0	
72  0  51036 54376508 476824 6438700    0    0     0     0 24238 3841 100  0  0  0  0	
72  0  51036 54376492 476824 6438700    0    0     0    32 24580 4123 100  0  0  0  0	
72  0  51036 54377608 476824 6438700    0    0     0    40 24468 4190 100  0  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
72  0  51036 54377608 476824 6438700    0    0     0    40 24260 3845 100  0  0  0  0	
72  0  51036 54377856 476824 6438704    0    0     0    20 24259 3858 100  0  0  0  0	
72  0  51036 54377960 476824 6438708    0    0     0   672 24420 4540 99  0  0  0  0	
71  0  51036 54377836 476824 6438708    0    0     0     0 24248 4092 99  0  0  0  0	
72  0  51036 54378348 476824 6438708    0    0     0    28 24291 3841 100  0  0  0  0	
72  0  51036 54378364 476824 6438708    0    0     0    32 24148 4187 99  0  1  0  0	
72  0  51036 54378364 476824 6438708    0    0     0     0 24230 4129 99  0  1  0  0	
72  0  51036 54378368 476824 6438708    0    0     0    12 24288 3889 100  0  0  0  0	
72  0  51036 54378376 476824 6438708    0    0     0     0 24406 4357 99  0  1  0  0	
72  0  51036 54378376 476824 6438708    0    0     0    20 24341 4039 100  0  0  0  0	
72  0  51036 54378376 476824 6438708    0    0     0    40 24275 3894 100  0  0  0  0	
72  0  51036 54378144 476824 6438708    0    0     0     0 24230 4115 100  0  0  0  0	
72  0  51036 54378144 476824 6438708    0    0     0    16 24272 3855 100  0  0  0  0	
72  0  51036 54378152 476824 6438708    0    0     0     0 24278 3862 100  0  0  0  0	
72  0  51036 54378152 476824 6438708    0    0     0    20 24223 4242 100  0  0  0  0	
72  0  51036 54378152 476824 6438708    0    0     0    52 24184 4135 99  0  1  0  0	
72  0  51036 54378152 476824 6438708    0    0     0     0 24241 3837 100  0  0  0  0	
72  0  51036 54378276 476824 6438708    0    0     0     0 24225 4255 100  0  0  0  0	
72  0  51036 54378144 476824 6438708    0    0     0     0 24607 4359 100  0  0  0  0	
72  0  51036 54378392 476824 6438708    0    0     0    44 24266 3851 100  0  0  0  0	
 1  0  51036 54401900 476824 6438704    0    0     0    68 19402 8998 71  0 29  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
