procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50844 52087340 502048 10298576    0    0     0     1    0    0  2  0 97  0  0	
 3  0  50844 52037700 502048 10298520    0    0     0    72 5311 14823  9  1 90  0  0	
 3  0  50844 52035384 502048 10298600    0    0     0    12 3328  504 13  0 87  0  0	
 3  0  50844 52035384 502048 10298600    0    0     0     0 3699  453 13  0 87  0  0	
 0  0  50844 52035096 502048 10298600    0    0     0     0 3789  594 12  0 88  0  0	
 4  0  50844 52030212 502048 10298600    0    0     0    32 4566 1753 13  0 87  0  0	
 3  0  50844 52030032 502048 10298600    0    0     0   100 3287  508 13  0 87  0  0	
 4  0  50844 52030040 502048 10298600    0    0     0     0 3941  777 13  0 87  0  0	
 3  0  50844 52030368 502048 10298604    0    0     0     0 3595  674 11  0 89  0  0	
 4  0  50844 52030244 502048 10298604    0    0     0     0 3771  454 13  0 87  0  0	
 3  0  50844 52030084 502048 10298604    0    0     0    36 3834  572 13  0 87  0  0	
 3  0  50844 52030704 502048 10298604    0    0     0    28 3498  681 11  0 89  0  0	
 3  0  50844 52030704 502048 10298604    0    0     0    12 3965  496 13  0 87  0  0	
 3  0  50844 52030708 502048 10298604    0    0     0     0 4021  450 13  0 87  0  0	
 3  0  50844 52030484 502048 10298604    0    0     0     0 3371  708 11  0 89  0  0	
 3  0  50844 52030236 502048 10298604    0    0     0    32 3495  495 13  0 87  0  0	
 3  0  50844 52030368 502048 10298604    0    0     0    28 3792  497 13  0 87  0  0	
 3  0  50844 52030616 502048 10298604    0    0     0     0 3443  792 11  0 89  0  0	
 3  0  50844 52030360 502048 10298604    0    0     0    48 3673  484 12  0 87  0  0	
 3  0  50844 52030360 502048 10298604    0    0     0     0 3750  449 13  0 87  0  0	
 0  0  50844 52030448 502048 10298604    0    0     0    32 3585  659 12  0 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  50844 52030944 502048 10298604    0    0     0    24 3900  552 12  0 88  0  0	
 3  0  50844 52030936 502048 10298604    0    0     0   672 4138  945 13  0 87  0  0	
 4  0  50844 52030936 502048 10298604    0    0     0     0 3667  462 13  0 87  0  0	
 3  0  50844 52030944 502048 10298604    0    0     0     0 3165  628 11  0 89  0  0	
 3  0  50844 52031068 502048 10298604    0    0     0    32 3264  486 13  0 87  0  0	
 3  0  50844 52031192 502048 10298604    0    0     0     0 3850  484 13  0 87  0  0	
 3  0  50844 52031192 502048 10298604    0    0     0    24 3820  929 11  0 89  0  0	
 3  0  50844 52031060 502048 10298604    0    0     0     8 3982  480 13  0 87  0  0	
 3  0  50844 52031068 502048 10298604    0    0     0     0 4055  452 13  0 87  0  0	
 3  0  50844 52031068 502048 10298604    0    0     0    32 3617  590 11  0 89  0  0	
 3  0  50844 52031068 502048 10298604    0    0     0   120 3823  457 13  0 87  0  0	
 3  0  50844 52031104 502048 10298604    0    0     0    40 3612  494 13  0 87  0  0	
 3  0  50844 52031228 502048 10298604    0    0     0    12 3285  610 11  0 89  0  0	
 3  0  50844 52031228 502048 10298608    0    0     0     0 4016  692 13  0 87  0  0	
 3  0  50844 52031228 502048 10298608    0    0     0    32 4101  502 13  0 87  0  0	
 0  0  50844 52031236 502048 10298608    0    0     0    88 3868  506 12  0 88  0  0	
 3  0  50844 52031236 502048 10298608    0    0     0    44 3726  756 12  0 88  0  0	
 3  0  50844 52031352 502048 10298608    0    0     0     0 3666  479 13  0 87  0  0	
 3  0  50844 52031352 502048 10298608    0    0     0    12 3658  461 13  0 87  0  0	
 3  0  50844 52031352 502048 10298608    0    0     0    32 3084  769 11  0 89  0  0	
 3  0  50844 52031352 502048 10298608    0    0     0     0 3258  459 13  0 87  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  50844 52031476 502048 10298608    0    0     0    52 3700  508 13  0 87  0  0	
 3  0  50844 52031488 502048 10298612    0    0     0     0 3408  516 11  0 89  0  0	
 3  0  50844 52031488 502048 10298612    0    0     0     0 3707  497 13  0 87  0  0	
 3  0  50844 52031612 502048 10298612    0    0     0    32 3689  519 13  0 87  0  0	
 3  0  50844 52031612 502048 10298612    0    0     0     0 3411  591 11  0 89  0  0	
 3  0  50844 52031612 502048 10298612    0    0     0     0 4092  745 13  0 87  0  0	
 3  0  50844 52031612 502048 10298612    0    0     0    32 3775  495 13  0 87  0  0	
 3  0  50844 52031632 502048 10298612    0    0     0     0 3270  596 11  0 89  0  0	
 3  0  50844 52031632 502048 10298612    0    0     0    32 3605  519 12  0 87  0  0	
 3  0  50844 52031632 502048 10298612    0    0     0    16 3670  470 13  0 87  0  0	
 0  0  50844 52031632 502048 10298616    0    0     0    16 3461  513 12  0 88  0  0	
 3  0  50844 52031632 502048 10298616    0    0     0    48 3556  677 12  0 88  0  0	
 3  0  50844 52031640 502048 10298616    0    0     0     0 4107  491 13  0 87  0  0	
 3  0  50844 52031640 502048 10298616    0    0     0    32 4049  486 13  0 87  0  0	
 3  0  50844 52031648 502048 10298616    0    0     0     0 3525  634 11  0 89  0  0	
 3  0  50844 52031648 502048 10298616    0    0     0     0 3559  588 13  0 87  0  0	
 3  0  50844 52031392 502048 10298616    0    0     0    28 3288  541 13  0 87  0  0	
 3  0  50844 52031460 502048 10298616    0    0     0    12 2968  602 11  0 89  0  0	
 3  0  50844 52031460 502048 10298616    0    0     0    32 3651  660 13  0 87  0  0	
 3  0  50844 52031584 502048 10298616    0    0     0    68 3388  482 13  0 87  0  0	
 3  0  50844 52031584 502048 10298616    0    0     0     0 3386  564 11  0 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  50844 52031584 502048 10298616    0    0     0    48 3767  480 13  0 87  0  0	
 3  0  50844 52031592 502048 10298616    0    0     0     0 3693  477 13  0 87  0  0	
 3  0  50844 52040104 502048 10298616    0    0     0    32 4118 3443 10  0 90  0  0	
 3  0  50844 52032124 502048 10298648    0    0     0    64 3865 5759 11  0 89  0  0	
 3  0  50844 52031196 502048 10298616    0    0     0     0 3613  714 13  0 87  0  0	
 3  0  50844 52031120 502048 10298616    0    0     0     0 3912  484 13  0 87  0  0	
 3  0  50844 52030756 502048 10298616    0    0     0    56 3376 1135 11  0 89  0  0	
 3  0  50844 52030268 502048 10298616    0    0     0    36 3650  575 13  0 87  0  0	
 3  0  50844 52030288 502048 10298616    0    0     0    12 3654  465 13  0 87  0  0	
 3  0  50844 52030364 502048 10298616    0    0     0    12 3592  688 11  0 89  0  0	
 3  0  50844 52030116 502048 10298616    0    0     0     0 3538  585 13  0 87  0  0	
 3  0  50844 52030224 502048 10298616    0    0     0    36 3610  517 13  0 87  0  0	
 3  0  50844 52030224 502048 10298616    0    0     0    32 3128  669 11  0 89  0  0	
