procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50984 54338160 478736 6563900    0    0     0     1    0    0  1  0 99  0  0	
 1  0  50984 54288356 478736 6563984    0    0     0    24 4544 12796  8  1 91  0  0	
 2  0  50984 54285380 478736 6563984    0    0     0     0 2875 2016  9  0 91  0  0	
 2  0  50984 54284852 478736 6563984    0    0     0     0 3093  523  8  0 92  0  0	
 2  0  50984 54285108 478736 6563984    0    0     0    60 2868  568  8  0 92  0  0	
 2  0  50984 54283100 478736 6563984    0    0     0    92 3322 2205  9  0 91  0  0	
 3  0  50984 54282360 478744 6563980    0    0     0   128 2646  846  8  0 92  0  0	
 2  0  50984 54282104 478744 6563992    0    0     0     8 3098  544  8  0 92  0  0	
 3  0  50984 54282492 478744 6563992    0    0     0     0 2596  792  8  0 92  0  0	
 2  0  50984 54282500 478744 6563996    0    0     0    12 2594  560  8  0 92  0  0	
 3  0  50984 54282712 478744 6563996    0    0     0    52 2877  579  8  0 92  0  0	
 2  0  50984 54282712 478744 6563996    0    0     0   140 2506  704  8  0 92  0  0	
 2  0  50984 54282836 478744 6563996    0    0     0    16 2542  545  8  0 92  0  0	
 2  0  50984 54283084 478744 6563996    0    0     0     0 2325  531  8  0 92  0  0	
 2  0  50984 54282108 478744 6563996    0    0     0     0 2943  696  8  0 92  0  0	
 2  0  50984 54282248 478744 6563996    0    0     0    32 2288  556  8  0 92  0  0	
 2  0  50984 54282364 478744 6563996    0    0     0    20 3030  862  8  0 92  0  0	
 2  0  50984 54282604 478744 6563996    0    0     0     0 3059  633  8  0 92  0  0	
 3  0  50984 54282604 478744 6563996    0    0     0    24 3154  549  8  0 92  0  0	
 2  0  50984 54282604 478744 6564004    0    0     0    44 3209  571  8  0 92  0  0	
 3  0  50984 54282604 478744 6564004    0    0     0    44 2401  838  8  0 92  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1  50984 54282932 478744 6564004    0    0     0    36 2282  546  8  0 92  0  0	
 2  0  50984 54283056 478744 6564004    0    0     0     0 2399  546  8  0 92  0  0	
 2  0  50984 54283072 478744 6564004    0    0     0     0 2995  622  8  0 92  0  0	
 2  0  50984 54282948 478744 6564004    0    0     0    32 3039  539  8  0 92  0  0	
 2  0  50984 54283016 478744 6564004    0    0     0    32 3052  556  8  0 92  0  0	
 2  0  50984 54283008 478744 6564004    0    0     0     0 3337  918  8  0 92  0  0	
 2  0  50984 54283000 478744 6564004    0    0     0    24 2912  554  8  0 92  0  0	
 2  0  50984 54283008 478744 6564012    0    0     0     0 2840  559  8  0 92  0  0	
 2  0  50984 54282888 478744 6564012    0    0     0    20 3138  731  8  0 92  0  0	
 3  0  50984 54282888 478744 6564012    0    0     0    44 3069  574  8  0 92  0  0	
 2  0  50984 54283264 478744 6564012    0    0     0   700 3292  957  8  0 92  0  0	
 3  0  50984 54283132 478744 6564012    0    0     0    24 2827  681  8  0 92  0  0	
 2  0  50984 54283132 478744 6564012    0    0     0     0 2579  524  8  0 92  0  0	
 2  0  50984 54283132 478744 6564012    0    0     0   160 2853  561  8  0 92  0  0	
 2  0  50984 54283148 478744 6564012    0    0     0    68 2356  655  8  0 92  0  0	
 2  0  50984 54283132 478744 6564012    0    0     0     0 2641  820  8  0 92  0  0	
 2  0  50984 54283132 478744 6564012    0    0     0    40 2929  548  8  0 92  0  0	
 2  0  50984 54283140 478744 6564012    0    0     0     0 2479  808  8  0 92  0  0	
 2  0  50984 54283148 478744 6564016    0    0     0    96 2403  538  8  0 92  0  0	
 2  0  50984 54282900 478744 6564016    0    0     0    52 2480  574  8  0 92  0  0	
 2  0  50984 54282900 478744 6564016    0    0     0     0 2949  648  8  0 92  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1  50984 54283032 478744 6564016    0    0     0    68 3059  566  8  0 92  0  0	
 2  0  50984 54283056 478744 6564020    0    0     0     0 3039  548  8  0 92  0  0	
 2  0  50984 54282932 478744 6564020    0    0     0     0 2902  657  8  0 92  0  0	
 2  0  50984 54282932 478744 6564020    0    0     0    32 2801  555  8  0 92  0  0	
 3  0  50984 54282924 478744 6564020    0    0     0    52 3086  827  8  0 92  0  0	
 2  0  50984 54283032 478744 6564020    0    0     0     0 2988  670  8  0 92  0  0	
 2  0  50984 54283032 478744 6564020    0    0     0    32 3083  542  8  0 92  0  0	
 2  0  50984 54283032 478744 6564028    0    0     0    20 3081  551  8  0 92  0  0	
 2  0  50984 54283032 478744 6564028    0    0     0    48 2729  667  8  0 92  0  0	
 2  0  50984 54283104 478744 6564028    0    0     0     0 2559  535  8  0 92  0  0	
 2  0  50984 54283104 478744 6564032    0    0     0     0 3017  541  8  0 92  0  0	
 2  0  50984 54283104 478744 6564032    0    0     0    28 2376  634  8  0 92  0  0	
 2  0  50984 54282856 478744 6564032    0    0     0    52 2732  543  8  0 92  0  0	
 2  0  50984 54282864 478744 6564032    0    0     0    32 3084  700  8  0 92  0  0	
 2  0  50984 54282856 478744 6564032    0    0     0     0 2933  872  8  0 92  0  0	
 2  0  50984 54282724 478744 6564032    0    0     0     0 3091  540  8  0 92  0  0	
 2  0  50984 54282724 478744 6564040    0    0     0    24 2900  551  8  0 92  0  0	
 2  0  50984 54282724 478744 6564040    0    0     0    20 3040  655  8  0 92  0  0	
 3  0  50984 54282724 478744 6564040    0    0     0    44 3062  563  8  0 92  0  0	
 2  0  50984 54282788 478744 6564040    0    0     0    20 3031  539  8  0 92  0  0	
 3  0  50984 54281140 478744 6564040    0    0     0     0 4010 8450  7  0 92  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1  50984 54281056 478744 6564040    0    0     0    36 2796  554  8  0 92  0  0	
 2  0  50984 54280616 478744 6564040    0    0     0    84 2471  565  8  0 92  0  0	
 2  0  50984 54280368 478744 6564040    0    0     0    52 2939 1233  8  0 92  0  0	
 2  0  50984 54280252 478744 6564040    0    0     0     0 3092  822  8  0 92  0  0	
 2  0  50984 54280224 478744 6564040    0    0     0     0 2749  547  8  0 92  0  0	
 2  0  50984 54280168 478744 6564040    0    0     0     0 2876  683  8  0 92  0  0	
 2  0  50984 54280048 478744 6564048    0    0     0    84 2624  568  8  0 92  0  0	
 2  0  50984 54280412 478744 6564048    0    0     0    52 2672  575  8  0 92  0  0	
 2  0  50984 54280660 478744 6564048    0    0     0     0 2575  697  8  0 92  0  0	
 2  0  50984 54280540 478744 6564048    0    0     0     0 2442  563  8  0 92  0  0	
 2  0  50984 54280556 478744 6564048    0    0     0     0 2339  644  8  0 92  0  0	
 2  0  50984 54279944 478744 6564048    0    0     0    40 2473  741  8  0 91  1  0	
 3  0  50984 54280032 478744 6564048    0    0     0    32 2436  559  8  0 92  0  0	
 2  0  50984 54280024 478744 6564048    0    0     0    12 2680  848  8  0 92  0  0	
 2  0  50984 54279884 478744 6564048    0    0     0     0 2673  678  8  0 92  0  0	
 2  0  50984 54279884 478744 6564048    0    0     0     0 2856  528  8  0 92  0  0	
 2  0  50984 54280020 478744 6564056    0    0     0    28 2878  568  8  0 92  0  0	
 2  0  50984 54280144 478744 6564056    0    0     0    44 2789  665  8  0 92  0  0	
 2  0  50984 54280144 478744 6564056    0    0     0    28 3094  532  8  0 92  0  0	
 2  0  50984 54280268 478744 6564056    0    0     0     0 3132  542  8  0 92  0  0	
 2  0  50984 54280360 478744 6564056    0    0     0     0 2388  621  8  0 92  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  50984 54280360 478744 6564056    0    0     0    76 2847  562  8  0 92  0  0	
 2  0  50984 54280360 478744 6564056    0    0     0    32 2861  555  8  0 92  0  0	
