procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50988 54386624 478428 6516496    0    0     0     1    0    0  1  0 99  0  0	
 1  0  50988 54341344 478428 6516468    0    0     0     0 4882 13694  7  1 92  0  0	
12  0  50988 54334884 478428 6516516    0    0     0    52 13496 2177 50  0 50  0  0	
13  0  50988 54334364 478428 6516516    0    0     0     0 12489  560 50  0 50  0  0	
12  0  50988 54334512 478428 6516516    0    0     0    60 12507  577 50  0 50  0  0	
12  0  50988 54332728 478428 6516516    0    0     0     0 13543 3396 51  0 49  0  0	
12  0  50988 54332252 478428 6516516    0    0     0    76 12804  567 50  0 50  0  0	
12  0  50988 54332296 478428 6516516    0    0     0    32 12373  724 50  0 50  0  0	
12  0  50988 54332300 478428 6516516    0    0     0     0 13148 1582 50  0 50  0  0	
12  0  50988 54332648 478428 6516516    0    0     0    36 13524 1886 50  0 50  0  0	
12  0  50988 54332796 478428 6516528    0    0     0    32 12739  883 50  0 50  0  0	
13  0  50988 54332796 478428 6516528    0    0     0     0 12782 1380 50  0 50  0  0	
12  0  50988 54333064 478428 6516528    0    0     0    56 13249 1309 50  0 50  0  0	
13  0  50988 54333064 478428 6516528    0    0     0     0 12819  544 50  0 50  0  0	
12  0  50988 54332932 478428 6516528    0    0     0     8 12358  781 50  0 50  0  0	
13  0  50988 54333056 478428 6516528    0    0     0    32 13447 1952 50  0 50  0  0	
12  0  50988 54333188 478428 6516528    0    0     0     0 13111 1338 50  0 50  0  0	
13  0  50988 54333188 478428 6516528    0    0     0    36 12646  789 50  0 50  0  0	
12  0  50988 54331552 478428 6516528    0    0     0     0 12804  675 50  0 50  0  0	
13  0  50988 54331808 478428 6516528    0    0     0    32 12626  565 50  0 50  0  0	
12  0  50988 54331692 478428 6516536    0    0     0     0 12665  881 50  0 50  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0  50988 54331684 478428 6516536    0    0     0    48 13065  875 50  0 50  0  0	
12  0  50988 54331800 478428 6516536    0    0     0    44 12829  577 50  0 50  0  0	
12  0  50988 54331676 478428 6516536    0    0     0     0 12310  686 50  0 50  0  0	
12  0  50988 54331680 478428 6516536    0    0     0    56 12721  635 50  0 50  0  0	
12  0  50988 54332056 478428 6516536    0    0     0     0 12495  728 50  0 50  0  0	
12  0  50988 54331596 478428 6516536    0    0     0   804 14663 1133 50  0 50  0  0	
12  0  50988 54331464 478428 6516536    0    0     0    68 12392  560 50  0 50  0  0	
12  0  50988 54331348 478428 6516536    0    0     0     0 12692  552 50  0 50  0  0	
12  0  50988 54330116 478428 6516536    0    0     0    32 12470  852 50  0 50  0  0	
12  0  50988 54330248 478428 6516544    0    0     0     0 12552  547 50  0 50  0  0	
12  0  50988 54330372 478428 6516544    0    0     0     0 12854  825 50  0 50  0  0	
12  0  50988 54330596 478428 6516544    0    0     0    72 12643  867 50  0 50  0  0	
12  0  50988 54330772 478428 6516544    0    0     0     0 12642  538 50  0 50  0  0	
12  0  50988 54330896 478428 6516544    0    0     0   108 12699  596 50  0 50  0  0	
12  0  50988 54330896 478428 6516544    0    0     0     0 12933 1109 50  0 50  0  0	
12  0  50988 54330840 478428 6516544    0    0     0     0 12832  597 50  0 50  0  0	
12  0  50988 54330964 478428 6516544    0    0     0    68 12832  573 50  0 50  0  0	
12  0  50988 54330856 478428 6516544    0    0     0     0 12801  904 50  0 50  0  0	
12  0  50988 54330732 478428 6516544    0    0     0    44 12686  576 50  0 50  0  0	
12  0  50988 54330532 478428 6516552    0    0     0     0 12690  538 50  0 50  0  0	
12  0  50988 54330648 478428 6516552    0    0     0    48 12639 1033 50  0 50  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0  50988 54330764 478428 6516552    0    0     0    72 12348  751 50  0 50  0  0	
12  0  50988 54330516 478428 6516556    0    0     0    12 12301  548 50  0 50  0  0	
12  0  50988 54330640 478428 6516556    0    0     0    24 13146 1614 50  0 50  0  0	
12  0  50988 54330888 478428 6516556    0    0     0    16 13552 1949 50  0 50  0  0	
12  0  50988 54330936 478428 6516556    0    0     0     0 13059 1161 50  0 50  0  0	
12  0  50988 54330688 478428 6516556    0    0     0    36 12481  979 50  0 50  0  0	
12  0  50988 54330812 478428 6516556    0    0     0    32 12697  613 50  0 50  0  0	
12  0  50988 54330964 478428 6516556    0    0     0    32 12932  780 50  0 50  0  0	
12  0  50988 54330964 478428 6516564    0    0     0     0 12815  726 50  0 50  0  0	
12  0  50988 54330964 478428 6516564    0    0     0     0 13012  838 50  0 50  0  0	
12  0  50988 54330956 478428 6516564    0    0     0    44 12834  571 50  0 50  0  0	
13  0  50988 54330832 478428 6516564    0    0     0    24 12617  710 50  0 50  0  0	
12  0  50988 54330824 478428 6516568    0    0     0    36 12775  579 50  0 50  0  0	
13  0  50988 54330948 478428 6516568    0    0     0     0 12803  549 50  0 50  0  0	
