procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  51048 54471996 476660 6430524    0    0     0     1    0    0  1  0 99  0  0	
 1  0  51048 54429648 476660 6430548    0    0     0     0 4411 13356  7  1 93  0  0	
56  0  51048 54420244 476660 6430552    0    0     0    76 26518 6257 96  0  4  0  0	
56  0  51048 54419288 476660 6430552    0    0     0     0 24287 3064 100  0  0  0  0	
56  0  51048 54420552 476660 6430552    0    0     0    32 24257 3141 100  0  0  0  0	
56  0  51048 54415200 476660 6430556    0    0     0    56 25120 7688 98  0  2  0  0	
56  0  51048 54414616 476660 6430556    0    0     0     8 24380 3271 100  0  0  0  0	
56  0  51048 54415020 476660 6430556    0    0     0    28 24279 3122 100  0  0  0  0	
56  0  51048 54413064 476660 6430556    0    0     0     0 25279 4136 99  0  1  0  0	
56  0  51048 54412952 476660 6430556    0    0     0    52 24289 3127 100  0  0  0  0	
56  0  51048 54413324 476660 6430556    0    0     0     0 24238 3075 100  0  0  0  0	
56  0  51048 54411076 476660 6430556    0    0     0    16 25654 4081 99  0  1  0  0	
56  0  51048 54410460 476660 6430556    0    0     0    76 24560 3394 100  0  0  0  0	
56  0  51048 54410576 476660 6430556    0    0     0     0 24263 3087 100  0  0  0  0	
56  0  51048 54408704 476660 6430556    0    0     0    32 24914 3890 98  0  2  0  0	
56  0  51048 54408952 476660 6430556    0    0     0     0 24284 3145 100  0  0  0  0	
56  0  51048 54411072 476660 6430556    0    0     0   868 24701 3557 100  0  0  0  0	
56  0  51048 54410948 476660 6430556    0    0     0     0 24085 3882 98  0  2  0  0	
56  0  51048 54411068 476660 6430556    0    0     0    16 24243 3111 100  0  0  0  0	
56  0  51048 54411192 476660 6430556    0    0     0    32 24279 3115 100  0  0  0  0	
56  0  51048 54411084 476660 6430556    0    0     0     0 24163 3523 99  0  1  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  0  51048 54411944 476660 6430556    0    0     0    16 24351 3112 100  0  0  0  0	
56  0  51048 54411820 476660 6430556    0    0     0     4 24534 3388 100  0  0  0  0	
56  0  51048 54411808 476660 6430556    0    0     0     0 24079 3739 99  0  1  0  0	
56  0  51048 54412064 476660 6430556    0    0     0    44 24283 3152 100  0  0  0  0	
56  0  51048 54412072 476660 6430556    0    0     0     0 24274 3107 100  0  0  0  0	
57  0  51048 54391364 476660 6430556    0    0     0    12 26684 3755 99  0  1  0  0	
56  0  51048 54390700 476660 6430556    0    0     0    24 24298 3170 100  0  0  0  0	
56  0  51048 54390788 476660 6430556    0    0     0     0 24241 3113 100  0  0  0  0	
56  0  51048 54390788 476660 6430556    0    0     0    40 24168 3377 99  0  1  0  0	
56  0  51048 54390912 476660 6430556    0    0     0     0 24253 3086 100  0  0  0  0	
56  0  51048 54396120 476660 6430556    0    0     0     0 24625 3274 100  0  0  0  0	
56  0  51048 54396368 476660 6430556    0    0     0   116 24838 3741 99  0  0  0  0	
56  0  51048 54396336 476660 6430556    0    0     0     0 24252 3096 100  0  0  0  0	
56  0  51048 54396460 476660 6430556    0    0     0    32 24265 3103 100  0  0  0  0	
56  0  51048 54396460 476660 6430556    0    0     0     0 24159 3421 99  0  1  0  0	
56  0  51048 54396972 476660 6430556    0    0     0     0 24313 3088 100  0  0  0  0	
56  0  51048 54397096 476660 6430556    0    0     0   148 24429 3126 100  0  0  0  0	
56  0  51048 54397096 476660 6430556    0    0     0     0 24191 3353 100  0  0  0  0	
56  0  51048 54396972 476660 6430556    0    0     0    40 24283 3142 100  0  0  0  0	
56  0  51048 54396972 476660 6430556    0    0     0     0 24269 3120 100  0  0  0  0	
56  0  51048 54396972 476660 6430556    0    0     0    16 24167 3665 99  0  1  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  0  51048 54397088 476660 6430556    0    0     0    88 24612 3437 100  0  0  0  0	
56  0  51048 54396668 476660 6430560    0    0     0     0 24261 3103 100  0  0  0  0	
56  0  51048 54396544 476660 6430560    0    0     0    32 24229 3432 100  0  0  0  0	
56  0  51048 54396668 476660 6430560    0    0     0     0 24246 3108 100  0  0  0  0	
56  0  51048 54398780 476660 6430560    0    0     0     0 24300 3111 100  0  0  0  0	
56  0  51048 54396112 476660 6430560    0    0     0    20 24171 3637 99  0  1  0  0	
56  0  51048 54396244 476660 6430564    0    0     0    28 24272 3125 100  0  0  0  0	
56  0  51048 54396244 476660 6430564    0    0     0    40 24276 3142 100  0  0  0  0	
56  0  51048 54394508 476660 6430564    0    0     0     0 24721 3382 99  0  1  0  0	
