procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50976 51894808 495280 11008920    0    0     0     1    0    0  1  0 99  0  0	
12  0  50976 51844752 495280 11008656    0    0     0    52 5140 13862  7  1 92  0  0	
 8  0  50976 51841720 495280 11008664    0    0     0     0 9523 1300 34  0 66  0  0	
 8  0  50976 51841224 495280 11008668    0    0     0     0 8659  466 33  0 67  0  0	
 8  0  50976 51841736 495280 11008668    0    0     0    76 8684  484 33  0 67  0  0	
 8  0  50976 51841524 495280 11008668    0    0     0     0 8006 2508 30  0 69  0  0	
 8  0  50976 51841024 495280 11008668    0    0     0    76 9032  488 33  0 67  0  0	
 8  0  50976 51841268 495280 11008668    0    0     0     0 8769  570 33  0 67  0  0	
 8  0  50976 51841268 495280 11008668    0    0     0     0 7938  861 30  0 70  0  0	
 8  0  50976 51841144 495280 11008668    0    0     0    24 8784  482 33  0 67  0  0	
 8  0  50976 51840916 495280 11008668    0    0     0     0 8785  470 33  0 67  0  0	
 8  0  50976 51841000 495280 11008668    0    0     0    20 7853  813 30  0 70  0  0	
 8  0  50976 51841000 495280 11008668    0    0     0     0 8255  468 33  0 67  0  0	
 8  0  50976 51841000 495280 11008668    0    0     0     0 9086  473 33  0 67  0  0	
 8  0  50976 51841280 495280 11008668    0    0     0    36 8212  759 30  0 70  0  0	
 8  0  50976 51841424 495280 11008668    0    0     0     0 8964  642 33  0 67  0  0	
 8  0  50976 51841480 495280 11008668    0    0     0    68 8694  488 33  0 67  0  0	
 8  0  50976 51841480 495280 11008668    0    0     0     0 7849  695 30  0 70  0  0	
 8  0  50976 51841356 495280 11008668    0    0     0     0 8981  591 33  0 67  0  0	
 8  0  50976 51841488 495280 11008668    0    0     0    24 8981  480 33  0 67  0  0	
 8  0  50976 51841736 495280 11008668    0    0     0     0 8788  467 33  0 67  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0  50976 51841736 495280 11008668    0    0     0    16 7595  644 30  0 70  0  0	
 8  0  50976 51841744 495280 11008668    0    0     0     0 8664  475 33  0 67  0  0	
 8  0  50976 51841868 495280 11008668    0    0     0     0 8664  456 33  0 67  0  0	
 8  0  50976 51841868 495280 11008668    0    0     0    36 7832  617 30  0 70  0  0	
 8  0  50976 51841992 495280 11008668    0    0     0     0 8821  606 33  0 67  0  0	
 8  0  50976 51842048 495280 11008668    0    0     0     0 8696  525 33  0 67  0  0	
 8  0  50976 51842048 495280 11008668    0    0     0     0 7907  595 30  0 70  0  0	
 8  0  50976 51841800 495280 11008668    0    0     0     0 8851  509 33  0 67  0  0	
 8  0  50976 51841852 495280 11008668    0    0     0     0 9007  616 33  0 67  0  0	
 8  0  50976 51841852 495280 11008668    0    0     0    28 7870  631 30  0 70  0  0	
 8  0  50976 51841852 495280 11008672    0    0     0    44 8307  511 33  0 67  0  0	
 8  0  50976 51841852 495280 11008672    0    0     0     0 8271  474 33  0 67  0  0	
 9  0  50976 51841852 495280 11008672    0    0     0     4 7833  598 30  0 70  0  0	
 8  0  50976 51841860 495280 11008672    0    0     0     0 8675  477 33  0 67  0  0	
 9  0  50976 51841860 495280 11008672    0    0     0    48 8737  626 33  0 67  0  0	
 8  0  50976 51841852 495280 11008672    0    0     0    80 8774  497 33  0 67  0  0	
 9  0  50976 51841852 495280 11008672    0    0     0     0 7746  613 30  0 70  0  0	
 8  0  50976 51841852 495280 11008672    0    0     0     0 8510  523 33  0 67  0  0	
 8  0  50976 51841852 495280 11008672    0    0     0     0 8279  464 33  0 67  0  0	
 8  0  50976 51839008 495280 11008672    0    0     0    32 8631  913 30  0 70  0  0	
 8  0  50976 51840256 495280 11008672    0    0     0    80 9295  487 33  0 67  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0  50976 51840512 495280 11008672    0    0     0     0 8668  468 33  0 67  0  0	
 8  0  50976 51840512 495280 11008672    0    0     0     0 8061  654 30  0 70  0  0	
 8  0  50976 51840584 495280 11008676    0    0     0     0 9023  470 33  0 67  0  0	
 8  0  50976 51840452 495280 11008676    0    0     0    48 8986  623 33  0 67  0  0	
 8  0  50976 51840452 495280 11008676    0    0     0    48 7984  694 30  0 70  0  0	
 8  0  50976 51840396 495280 11008680    0    0     0     0 8766  459 33  0 67  0  0	
 9  0  50976 51840396 495280 11008680    0    0     0     0 8768  469 33  0 67  0  0	
 9  0  50976 51840396 495280 11008680    0    0     0     0 7917  643 30  0 70  0  0	
 8  0  50976 51840396 495280 11008680    0    0     0     0 8408  517 33  0 67  0  0	
 9  0  50976 51840404 495280 11008680    0    0     0    56 8346  654 33  0 67  0  0	
 8  0  50976 51840512 495280 11008680    0    0     0     0 8672  468 33  0 67  0  0	
 8  0  50976 51840636 495280 11008680    0    0     0     0 7499  668 30  0 70  0  0	
 8  0  50976 51840644 495280 11008680    0    0     0     0 8692  480 33  0 67  0  0	
 8  0  50976 51840512 495280 11008680    0    0     0     0 8830  629 33  0 67  0  0	
 8  0  50976 51840140 495280 11008680    0    0     0    40 8102  705 30  0 70  0  0	
 8  0  50976 51839892 495280 11008680    0    0     0     0 8460  457 33  0 67  0  0	
 8  0  50976 51840140 495280 11008680    0    0     0     0 8462  473 33  0 67  0  0	
 8  0  50976 51840140 495280 11008680    0    0     0    12 7573  693 30  0 70  0  0	
 8  0  50976 51840140 495280 11008680    0    0     0     0 8935  515 33  0 67  0  0	
 8  0  50976 51840140 495280 11008680    0    0     0    56 8819  495 33  0 67  0  0	
 8  0  50976 51840024 495280 11008680    0    0     0     0 7722  760 30  0 70  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0  50976 51840024 495280 11008680    0    0     0     0 8873  490 33  0 67  0  0	
 8  0  50976 51840024 495280 11008680    0    0     0     0 9044  496 33  0 67  0  0	
 2  0  50976 51867256 495280 11008680    0    0     0     0 8563 1324 30  0 70  0  0	
 8  0  50976 51837376 495280 11008680    0    0     0    92 6523 8535 19  1 81  0  0	
 8  0  50976 51836736 495280 11008680    0    0     0     0 8309  509 33  0 67  0  0	
 8  0  50976 51836736 495280 11008680    0    0     0     0 8676  470 33  0 67  0  0	
 8  0  50976 51834012 495280 11008680    0    0     0     0 8869 1451 30  0 70  0  0	
 8  0  50976 51833648 495280 11008680    0    0     0     0 8804  512 33  0 67  0  0	
 8  0  50976 51833660 495280 11008680    0    0     0    20 8810  473 33  0 67  0  0	
 8  0  50976 51833664 495280 11008680    0    0     0    32 8021  823 30  0 70  0  0	
 8  0  50976 51833740 495280 11008680    0    0     0     0 8815  665 33  0 67  0  0	
 8  0  50976 51833848 495280 11008680    0    0     0     0 8315  509 33  0 67  0  0	
