procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50848 52142084 501316 10248308    0    0     0     1    0    0  2  0 98  0  0	
 1  0  50848 52089388 501316 10248332    0    0     0    44 4783 13417  7  1 92  0  0	
 9  0  50848 52084728 501316 10248332    0    0     0     0 9179 1744 34  0 66  0  0	
 8  0  50848 52084232 501316 10248332    0    0     0    60 8377  487 33  0 67  0  0	
 9  0  50848 52084736 501316 10248332    0    0     0    48 8682  496 33  0 67  0  0	
 8  0  50848 52083572 501316 10248332    0    0     0    44 8124 2092 30  0 70  0  0	
 9  0  50848 52082644 501316 10248332    0    0     0    32 8544  809 33  0 67  0  0	
 8  0  50848 52083016 501316 10248332    0    0     0     0 8670  465 33  0 67  0  0	
 8  0  50848 52082396 501316 10248332    0    0     0     0 7798  817 30  0 70  0  0	
 8  0  50848 52082552 501316 10248332    0    0     0    84 8308  503 33  0 67  0  0	
 8  0  50848 52082800 501316 10248332    0    0     0   844 8683  857 33  0 67  0  0	
 8  0  50848 52083052 501316 10248332    0    0     0    32 8093  810 30  0 70  0  0	
 8  0  50848 52083092 501316 10248332    0    0     0     0 8309  608 33  0 67  0  0	
 8  0  50848 52082968 501316 10248332    0    0     0     0 8365  458 33  0 67  0  0	
 8  0  50848 52083420 501316 10248332    0    0     0    64 7811  767 30  0 70  0  0	
 8  0  50848 52083800 501316 10248332    0    0     0     4 8287  501 33  0 67  0  0	
 8  0  50848 52083940 501316 10248332    0    0     0    32 8591  692 33  0 67  0  0	
 0  0  50848 52083940 501316 10248332    0    0     0     4 8090  481 31  0 69  0  0	
 8  0  50848 52084116 501316 10248336    0    0     0     0 8326  713 33  0 67  0  0	
 8  0  50848 52084116 501316 10248336    0    0     0    28 8676  633 33  0 67  0  0	
 8  0  50848 52084248 501316 10248336    0    0     0     0 8803  482 33  0 67  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  50848 52084496 501316 10248336    0    0     0    32 8180  666 30  0 70  0  0	
 8  0  50848 52084768 501316 10248336    0    0     0     0 9069  479 33  0 67  0  0	
 9  0  50848 52084892 501316 10248336    0    0     0     0 9069  519 33  0 67  0  0	
 8  0  50848 52084908 501316 10248336    0    0     0    64 8226  705 30  0 70  0  0	
 8  0  50848 52084908 501316 10248336    0    0     0     0 9040  462 33  0 67  0  0	
 8  0  50848 52084908 501316 10248336    0    0     0    32 8654  801 33  0 67  0  0	
 8  0  50848 52085124 501316 10248336    0    0     0     0 7944  597 30  0 70  0  0	
 8  0  50848 52085128 501316 10248336    0    0     0     0 8764  523 33  0 67  0  0	
 8  0  50848 52085128 501316 10248336    0    0     0    36 8781  493 33  0 67  0  0	
 8  0  50848 52085128 501316 10248336    0    0     0     4 7933  595 30  0 70  0  0	
 8  0  50848 52085244 501316 10248336    0    0     0    32 8779  544 33  0 67  0  0	
 8  0  50848 52085244 501316 10248336    0    0     0     0 8770  475 33  0 67  0  0	
 0  0  50848 52085244 501316 10248336    0    0     0     0 8162  636 31  0 69  0  0	
 8  0  50848 52085252 501316 10248336    0    0     0   108 8895  630 33  0 67  0  0	
 9  0  50848 52085252 501316 10248336    0    0     0    12 8602  509 33  0 67  0  0	
 8  0  50848 52085252 501316 10248340    0    0     0    32 8551  667 33  0 67  0  0	
 9  0  50848 52085244 501316 10248340    0    0     0     0 7852  618 30  0 70  0  0	
 8  0  50848 52085244 501316 10248340    0    0     0     0 8690  483 33  0 67  0  0	
 8  0  50848 52085244 501316 10248340    0    0     0   112 8743  511 33  0 67  0  0	
 8  0  50848 52083136 501316 10248340    0    0     0    28 8455  871 30  0 70  0  0	
 8  0  50848 52085120 501316 10248340    0    0     0    32 9319  518 33  0 67  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0  50848 52084880 501316 10248340    0    0     0     0 8767  473 33  0 67  0  0	
 8  0  50848 52084756 501316 10248344    0    0     0     0 7957  628 30  0 70  0  0	
 9  0  50848 52084508 501316 10248344    0    0     0    64 8877  511 33  0 67  0  0	
 8  0  50848 52084508 501316 10248344    0    0     0     0 8834  465 33  0 67  0  0	
 8  0  50848 52084508 501316 10248344    0    0     0    44 8318  892 30  0 70  0  0	
 8  0  50848 52084128 501316 10248344    0    0     0     0 8796  697 33  0 67  0  0	
 8  0  50848 52084128 501316 10248344    0    0     0     0 8552  472 33  0 67  0  0	
 0  0  50848 52084128 501316 10248344    0    0     0    56 7807  509 31  0 69  0  0	
 9  0  50848 52084128 501316 10248344    0    0     0     4 8494  645 33  0 67  0  0	
 8  0  50848 52084128 501316 10248344    0    0     0    32 8346  510 33  0 67  0  0	
 9  0  50848 52084128 501316 10248344    0    0     0    16 8352  491 33  0 67  0  0	
 8  0  50848 52084128 501316 10248344    0    0     0     0 7793  816 30  0 70  0  0	
 9  0  50848 52084136 501316 10248344    0    0     0    16 8681  484 33  0 67  0  0	
 8  0  50848 52084136 501316 10248344    0    0     0    44 8453  479 33  0 67  0  0	
 8  0  50848 52083472 501316 10248344    0    0     0    32 7812  830 30  0 70  0  0	
 8  0  50848 52083472 501316 10248344    0    0     0     0 8408  506 33  0 67  0  0	
 8  0  50848 52083472 501316 10248344    0    0     0     0 8490  471 33  0 67  0  0	
 8  0  50848 52083472 501316 10248344    0    0     0    16 7780  726 30  0 70  0  0	
 8  0  50848 52083472 501316 10248344    0    0     0    32 8810  613 33  0 67  0  0	
 8  0  50848 52083472 501316 10248344    0    0     0    32 9065  498 33  0 67  0  0	
 8  0  50848 52083604 501316 10248348    0    0     0     0 8205  575 30  0 70  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0  50848 52083604 501316 10248348    0    0     0     0 8959  502 33  0 67  0  0	
 8  0  50848 52083604 501316 10248348    0    0     0    40 9080  522 33  0 67  0  0	
