procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50844 52108312 501608 10277416    0    0     0     1    0    0  2  0 98  0  0	
 2  0  50844 52058088 501608 10277496    0    0     0     0 4416 12706  7  1 92  0  0	
12  0  50844 52055292 501608 10277472    0    0     0    44 12791 2400 48  0 52  0  0	
12  0  50844 52054424 501608 10277472    0    0     0     0 12750  564 50  0 50  0  0	
12  0  50844 52054888 501608 10277472    0    0     0    64 12806  490 50  0 50  0  0	
12  0  50844 52053616 501608 10277472    0    0     0    72 12041 2745 45  0 55  0  0	
12  0  50844 52052988 501608 10277472    0    0     0     0 12307  503 50  0 50  0  0	
12  0  50844 52053004 501608 10277472    0    0     0    32 12671  515 50  0 50  0  0	
12  0  50844 52052220 501608 10277472    0    0     0     0 12679 1981 45  0 55  0  0	
12  0  50844 52051724 501608 10277472    0    0     0     0 13340 1549 50  0 50  0  0	
12  0  50844 52051476 501608 10277472    0    0     0    36 12744  571 50  0 50  0  0	
12  0  50844 52051476 501608 10277472    0    0     0     0 11444  877 45  0 55  0  0	
12  0  50844 52051796 501608 10277472    0    0     0    80 12466  829 50  0 50  0  0	
12  0  50844 52051920 501608 10277476    0    0     0     0 12670  460 50  0 50  0  0	
12  0  50844 52051672 501608 10277476    0    0     0     4 11102  742 45  0 55  0  0	
12  0  50844 52051424 501608 10277476    0    0     0    24 12714  551 50  0 50  0  0	
12  0  50844 52051544 501608 10277476    0    0     0   840 13038  828 50  0 50  0  0	
 0  0  50844 52051544 501608 10277476    0    0     0    32 12448  605 48  0 51  0  0	
12  0  50844 52051684 501608 10277476    0    0     0     0 11751  842 47  0 54  0  0	
12  0  50844 52051684 501608 10277476    0    0     0     0 12764  465 50  0 50  0  0	
12  0  50844 52051808 501608 10277476    0    0     0    20 12768  480 50  0 50  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0  50844 52051824 501608 10277476    0    0     0     0 11693  776 45  0 55  0  0	
12  0  50844 52051832 501608 10277476    0    0     0    32 12917  659 50  0 50  0  0	
12  0  50844 52051700 501608 10277476    0    0     0     0 12765  463 50  0 50  0  0	
12  0  50844 52051776 501608 10277476    0    0     0     0 11510  605 45  0 55  0  0	
12  0  50844 52051776 501608 10277476    0    0     0    20 12396  631 50  0 50  0  0	
12  0  50844 52051900 501608 10277476    0    0     0    12 12425  477 50  0 50  0  0	
13  0  50844 52049304 501608 10277476    0    0     0    40 12386  667 45  0 55  0  0	
12  0  50844 52049312 501608 10277476    0    0     0     0 12434  453 50  0 50  0  0	
12  0  50844 52049312 501608 10277476    0    0     0     0 12606  494 50  0 50  0  0	
12  0  50844 52049180 501608 10277476    0    0     0    16 11402  721 45  0 55  0  0	
12  0  50844 52050672 501608 10277476    0    0     0    72 13157  641 50  0 50  0  0	
12  0  50844 52051052 501608 10277476    0    0     0    44 12433  661 50  0 50  0  0	
 0  0  50844 52051044 501608 10277476    0    0     0     0 11959  529 48  0 52  0  0	
12  0  50844 52051044 501608 10277476    0    0     0     0 11922  648 47  0 53  0  0	
13  0  50844 52051044 501608 10277476    0    0     0   160 12916  466 50  0 50  0  0	
