procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50844 52104708 501628 10280552    0    0     0     1    0    0  2  0 98  0  0	
 4  0  50844 52058052 501628 10280544    0    0     0     0 4679 12892  7  1 92  0  0	
16  0  50844 52053872 501628 10280576    0    0     0     0 16075 2292 64  0 36  0  0	
16  0  50844 52053748 501628 10280576    0    0     0     0 16352  482 67  0 33  0  0	
16  0  50844 52054344 501628 10280576    0    0     0    60 16382  670 67  0 33  0  0	
16  0  50844 52049628 501628 10280576    0    0     0    80 15830 2512 59  0 41  0  0	
16  0  50844 52049416 501628 10280576    0    0     0     4 16339  529 67  0 33  0  0	
16  0  50844 52049600 501628 10280576    0    0     0     0 16304  462 67  0 33  0  0	
16  0  50844 52049672 501628 10280576    0    0     0     0 15291 1456 60  0 40  0  0	
17  0  50844 52049796 501628 10280576    0    0     0     0 16248  465 67  0 33  0  0	
16  0  50844 52049816 501628 10280576    0    0     0    88 16474  830 67  0 33  0  0	
16  0  50844 52049940 501628 10280576    0    0     0     0 14906 1041 60  0 40  0  0	
16  0  50844 52049808 501628 10280576    0    0     0     0 16424  632 67  0 33  0  0	
17  0  50844 52049932 501628 10280576    0    0     0     0 16243  465 67  0 33  0  0	
16  0  50844 52050056 501628 10280576    0    0     0     0 14710  828 60  0 40  0  0	
17  0  50844 52050096 501628 10280576    0    0     0    84 16336  667 67  0 33  0  0	
16  0  50844 52050108 501628 10280580    0    0     0     4 16373  519 67  0 33  0  0	
 0  0  50844 52050116 501628 10280580    0    0     0     0 16003  697 65  0 35  0  0	
16  0  50844 52050116 501628 10280580    0    0     0     0 15251  807 61  0 39  0  0	
16  0  50844 52050176 501628 10280580    0    0     0     0 16493  497 67  0 33  0  0	
16  0  50844 52050168 501628 10280580    0    0     0   136 16573  561 67  0 33  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0  50844 52048928 501628 10280580    0    0     0     0 16721  837 60  0 40  0  0	
16  0  50844 52049052 501628 10280580    0    0     0     0 16404  493 67  0 33  0  0	
16  0  50844 52049052 501628 10280580    0    0     0     0 16272  635 67  0 33  0  0	
16  0  50844 52049028 501628 10280580    0    0     0    12 14690  827 60  0 40  0  0	
16  0  50844 52049152 501628 10280580    0    0     0    44 16269  521 67  0 33  0  0	
16  0  50844 52049152 501628 10280580    0    0     0    80 16316  507 67  0 33  0  0	
16  0  50844 52048780 501628 10280580    0    0     0     0 14676  840 60  0 40  0  0	
16  0  50844 52048912 501628 10280580    0    0     0     0 16252  477 67  0 33  0  0	
16  0  50844 52048788 501628 10280580    0    0     0     0 16293  494 67  0 33  0  0	
16  0  50844 52048788 501628 10280580    0    0     0    32 14823  953 60  0 40  0  0	
16  0  50844 52048912 501628 10280580    0    0     0    52 16609  745 67  0 33  0  0	
16  0  50844 52048780 501628 10280580    0    0     0     0 16315  509 67  0 33  0  0	
 1  0  50844 52048780 501628 10280580    0    0     0     0 15940  537 65  0 35  0  0	
16  0  50844 52048284 501628 10280584    0    0     0     0 15103  673 61  0 39  0  0	
16  0  50844 52048408 501628 10280584    0    0     0   104 16559  537 67  0 33  0  0	
16  0  50844 52048276 501628 10280584    0    0     0   888 16925 1137 67  0 33  0  0	
17  0  50844 52048276 501628 10280584    0    0     0     0 14784  826 60  0 40  0  0	
16  0  50844 52048284 501628 10280584    0    0     0     0 16283  501 67  0 33  0  0	
16  0  50844 52048288 501628 10280584    0    0     0     0 16244  464 67  0 33  0  0	
16  0  50844 52048312 501628 10280584    0    0     0   112 14838  823 59  0 40  0  0	
16  0  50844 52048064 501628 10280584    0    0     0     0 16370  654 67  0 33  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0  50844 52048064 501628 10280584    0    0     0    48 16315  524 67  0 33  0  0	
16  0  50844 52045892 501628 10280588    0    0     0     0 14669 1160 60  0 40  0  0	
16  0  50844 52046016 501628 10280588    0    0     0     0 16264  478 67  0 33  0  0	
16  0  50844 52046016 501628 10280588    0    0     0    52 16388  576 67  0 33  0  0	
16  0  50844 52046016 501628 10280588    0    0     0     4 14660  748 60  0 40  0  0	
16  0  50844 52046104 501628 10280588    0    0     0    36 16230  576 66  0 34  0  0	
16  0  50844 52046104 501628 10280588    0    0     0     0 16306  529 67  0 33  0  0	
 0  0  50844 52046112 501628 10280588    0    0     0     0 16125  738 65  0 34  0  0	
16  0  50844 52046104 501628 10280588    0    0     0    60 14975  746 61  0 39  0  0	
16  0  50844 52046116 501628 10280588    0    0     0     0 16364  603 67  0 33  0  0	
16  0  50844 52045992 501628 10280588    0    0     0    32 16377  518 67  0 33  0  0	
16  0  50844 52045860 501628 10280588    0    0     0     0 14629  850 60  0 40  0  0	
16  0  50844 52046056 501628 10280588    0    0     0     0 16378  576 67  0 33  0  0	
17  0  50844 52046056 501628 10280588    0    0     0    64 16271  537 67  0 33  0  0	
16  0  50844 52046064 501628 10280588    0    0     0     0 14690  948 60  0 40  0  0	
16  0  50844 52045940 501628 10280588    0    0     0     0 16232  469 67  0 33  0  0	
16  0  50844 52045940 501628 10280588    0    0     0    36 16267  508 67  0 33  0  0	
16  0  50844 52045940 501628 10280592    0    0     0     0 14664  697 60  0 40  0  0	
16  0  50844 52045940 501628 10280592    0    0     0    52 16317  602 67  0 33  0  0	
16  0  50844 52045940 501628 10280592    0    0     0    40 16396  628 67  0 33  0  0	
17  0  50844 52045940 501628 10280592    0    0     0     0 14754  855 60  0 40  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0  50844 52045932 501628 10280592    0    0     0    44 16282  495 67  0 33  0  0	
16  0  50844 52045684 501628 10280592    0    0     0     0 16264  482 67  0 33  0  0	
 0  0  50844 52045684 501628 10280592    0    0     0    80 16167  596 66  0 34  0  0	
16  0  50844 52049448 501628 10280624    0    0     0     4 8734 9196 27  1 73  0  0	
16  0  50844 52048292 501628 10280592    0    0     0     0 16418  614 67  0 33  0  0	
16  0  50844 52047556 501628 10280592    0    0     0    44 16378  507 67  0 33  0  0	
16  0  50844 52046380 501628 10280592    0    0     0     0 15709 2286 60  0 40  0  0	
16  0  50844 52045340 501628 10280592    0    0     0    88 16488  661 67  0 33  0  0	
16  0  50844 52045092 501628 10280592    0    0     0     0 16454  614 67  0 33  0  0	
 0  0  50844 52045376 501628 10280592    0    0     0     0 15902  660 65  0 35  0  0	
16  0  50844 52045296 501628 10280592    0    0     0     0 15093  830 62  0 38  0  0	
16  0  50844 52045312 501628 10280592    0    0     0    32 16345  508 67  0 33  0  0	
16  0  50844 52045436 501628 10280596    0    0     0    44 16383  691 67  0 33  0  0	
16  0  50844 52045660 501628 10280596    0    0     0     0 14794  793 60  0 40  0  0	
16  0  50844 52045660 501628 10280596    0    0     0     0 16205  567 66  0 34  0  0	
16  0  50844 52045676 501628 10280596    0    0     0     0 16435  548 67  0 33  0  0	
16  0  50844 52045800 501628 10280596    0    0     0    32 14678  808 60  0 40  0  0	
16  0  50844 52045824 501628 10280596    0    0     0    48 16327  650 66  0 34  0  0	
16  0  50844 52045816 501628 10280596    0    0     0     4 16402  613 67  0 33  0  0	
17  0  50844 52036888 501628 10280596    0    0     0     0 14854 1003 60  0 40  0  0	
16  0  50844 52033408 501628 10280596    0    0     0     0 16167  595 66  0 34  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0  50844 52033532 501628 10280596    0    0     0    56 16293  558 67  0 33  0  0	
16  0  50844 52031680 501628 10280600    0    0     0    68 15831  825 60  0 40  0  0	
16  0  50844 52036392 501628 10280600    0    0     0     0 17213  493 67  0 33  0  0	
16  0  50844 52036392 501628 10280600    0    0     0     0 16254  467 67  0 33  0  0	
 0  0  50844 52036440 501628 10280600    0    0     0     0 15963  752 65  0 35  0  0	
16  0  50844 52034392 501628 10280600    0    0     0     0 14961  962 61  0 39  0  0	
16  0  50844 52034640 501628 10280600    0    0     0    76 16307  586 67  0 33  0  0	
16  0  50844 52034640 501628 10280600    0    0     0     4 16388  607 67  0 33  0  0	
16  0  50844 52034384 501628 10280600    0    0     0     0 14650  833 60  0 40  0  0	
16  0  50844 52034508 501628 10280600    0    0     0     0 16283  496 67  0 33  0  0	
16  0  50844 52034508 501628 10280600    0    0     0     0 16269  496 67  0 33  0  0	
16  0  50844 52034508 501628 10280600    0    0     0   108 14725  946 60  0 40  0  0	
