procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50928 52877640 499700 11429616    0    0     0     1    0    0  2  0 98  0  0	
 5  0  50928 52829664 499700 11429644    0    0     0     0 4509 13517  7  1 92  0  0	
 9  0  50928 52825184 499700 11429644    0    0     0     0 10023 1390 38  0 62  0  0	
 9  0  50928 52824508 499700 11429644    0    0     0     0 9294  185 38  0 62  0  0	
 9  0  50928 52824832 499700 11429644    0    0     0    68 9920  191 38  0 62  0  0	
 9  0  50928 52822652 499700 11429644    0    0     0     0 9384 2005 34  0 66  0  0	
 9  0  50928 52823024 499700 11429644    0    0     0    96 9741  245 38  0 62  0  0	
 9  0  50928 52823128 499700 11429644    0    0     0     0 9617  171 38  0 62  0  0	
 9  0  50928 52822384 499700 11429644    0    0     0     0 9333  602 34  0 66  0  0	
 9  0  50928 52822292 499700 11429644    0    0     0    24 9538  359 38  0 62  0  0	
 9  0  50928 52822048 499700 11429644    0    0     0    48 9126  184 38  0 62  0  0	
 9  0  50928 52822048 499700 11429644    0    0     0     4 8258  402 34  0 66  0  0	
 9  0  50928 52822172 499700 11429644    0    0     0     0 9558  182 38  0 62  0  0	
 9  0  50928 52822184 499700 11429644    0    0     0     0 9362  177 38  0 62  0  0	
 9  0  50928 52822184 499700 11429644    0    0     0     0 8529  455 34  0 66  0  0	
 9  0  50928 52822184 499700 11429644    0    0     0    40 9187  248 37  0 62  0  0	
 9  0  50928 52822308 499700 11429644    0    0     0     4 9124  185 38  0 62  0  0	
 0  0  50928 52822308 499700 11429644    0    0     0     0 8386  385 34  0 66  0  0	
 9  0  50928 52822308 499700 11429644    0    0     0     0 9063  406 37  0 63  0  0	
 9  0  50928 52822432 499700 11429644    0    0     0     0 9239  182 38  0 62  0  0	
 9  0  50928 52822556 499700 11429644    0    0     0    56 9534  211 38  0 62  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  50928 52822556 499700 11429644    0    0     0     0 8808  294 34  0 66  0  0	
 9  0  50928 52822680 499700 11429644    0    0     0     0 9521  185 38  0 62  0  0	
10  0  50928 52822680 499700 11429644    0    0     0     0 9516  175 38  0 62  0  0	
 9  0  50928 52822928 499700 11429644    0    0     0     0 8563  342 34  0 66  0  0	
10  0  50928 52822928 499700 11429644    0    0     0    28 9357  327 38  0 62  0  0	
 9  0  50928 52822928 499700 11429648    0    0     0    16 9449  194 38  0 62  0  0	
10  0  50928 52822804 499700 11429648    0    0     0     0 8456  338 34  0 66  0  0	
 9  0  50928 52822804 499700 11429648    0    0     0     0 9308  184 38  0 62  0  0	
10  0  50928 52822928 499700 11429648    0    0     0     0 9666  184 38  0 62  0  0	
 9  0  50928 52823052 499700 11429648    0    0     0     0 8395  331 34  0 66  0  0	
10  0  50928 52823212 499700 11429648    0    0     0    52 9936  204 38  0 62  0  0	
 9  0  50928 52823212 499700 11429648    0    0     0     0 9931  200 38  0 62  0  0	
 1  0  50928 52823212 499700 11429648    0    0     0     0 9104  355 34  0 66  0  0	
 9  0  50928 52823280 499700 11429648    0    0     0     0 8998  308 37  0 63  0  0	
10  0  50928 52823280 499700 11429648    0    0     0    72 9732  189 38  0 62  0  0	
 9  0  50928 52823300 499700 11429648    0    0     0    40 9532  195 38  0 62  0  0	
 9  0  50928 52820696 499700 11429648    0    0     0     0 9511  438 34  0 66  0  0	
 9  0  50928 52820448 499700 11429648    0    0     0     0 9632  184 38  0 62  0  0	
 9  0  50928 52820448 499700 11429648    0    0     0     0 9529  176 38  0 62  0  0	
 9  0  50928 52819456 499700 11429648    0    0     0     0 8738  530 34  0 66  0  0	
 9  0  50928 52820944 499700 11429648    0    0     0   120 10234  216 38  0 62  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  50928 52821068 499700 11429648    0    0     0     0 9138  227 37  0 63  0  0	
 9  0  50928 52821068 499700 11429652    0    0     0     0 8357  377 34  0 66  0  0	
 9  0  50928 52821068 499700 11429652    0    0     0     0 9708  182 38  0 62  0  0	
 9  0  50928 52821068 499700 11429652    0    0     0     0 9681  179 38  0 62  0  0	
 9  0  50928 52821068 499700 11429656    0    0     0    32 8526  365 34  0 66  0  0	
 9  0  50928 52821192 499700 11429656    0    0     0    16 9249  194 38  0 62  0  0	
 9  0  50928 52821192 499700 11429656    0    0     0     0 9654  299 38  0 62  0  0	
 0  0  50928 52821192 499700 11429656    0    0     0     0 8893  233 34  0 66  0  0	
 9  0  50928 52821068 499700 11429656    0    0     0    16 9929  474 37  0 63  0  0	
