procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50844 52102964 501680 10281268    0    0     0     1    0    0  2  0 98  0  0	
 3  0  50844 52056472 501680 10281248    0    0     0    32 4692 13132  7  1 92  0  0	
18  0  50844 52050924 501680 10281264    0    0     0     0 18986 2207 73  0 27  0  0	
18  0  50844 52049792 501680 10281292    0    0     0     0 18270  481 75  0 25  0  0	
18  0  50844 52050600 501680 10281292    0    0     0    72 18358  595 75  0 25  0  0	
18  0  50844 52049560 501680 10281292    0    0     0    52 17288 2778 67  0 33  0  0	
18  0  50844 52048292 501680 10281292    0    0     0    32 18300  508 75  0 25  0  0	
18  0  50844 52048496 501680 10281292    0    0     0     0 18247  473 75  0 25  0  0	
18  0  50844 52048864 501680 10281292    0    0     0    36 16663 1201 67  0 33  0  0	
18  0  50844 52048616 501680 10281292    0    0     0    24 18214  458 75  0 25  0  0	
18  0  50844 52048696 501680 10281292    0    0     0    12 18387  495 75  0 25  0  0	
18  0  50844 52048912 501680 10281292    0    0     0    48 16786 1232 67  0 33  0  0	
18  0  50844 52048472 501680 10281292    0    0     0     0 18231  456 75  0 25  0  0	
18  0  50844 52048200 501680 10281292    0    0     0     0 18209  444 75  0 25  0  0	
18  0  50844 52048588 501680 10281292    0    0     0    24 16446  774 67  0 33  0  0	
18  0  50844 52048592 501680 10281292    0    0     0   844 18541 1026 75  0 25  0  0	
18  0  50844 52048468 501680 10281292    0    0     0    32 18317  560 75  0 25  0  0	
 0  0  50844 52048468 501680 10281292    0    0     0     0 17341  564 71  0 29  0  0	
18  0  50844 52046368 501680 10281292    0    0     0     0 18753  845 71  0 29  0  0	
18  0  50844 52046120 501680 10281292    0    0     0    24 18235  456 75  0 25  0  0	
18  0  50844 52046120 501680 10281292    0    0     0    16 18245  485 75  0 25  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0  50844 52046120 501680 10281292    0    0     0    72 16565  881 67  0 33  0  0	
18  0  50844 52046136 501680 10281292    0    0     0     0 18231  470 75  0 25  0  0	
18  0  50844 52046136 501680 10281292    0    0     0     0 18224  446 75  0 25  0  0	
18  0  50844 52045764 501680 10281292    0    0     0     0 16544  944 67  0 33  0  0	
18  0  50844 52045516 501680 10281296    0    0     0    36 18279  508 75  0 25  0  0	
18  0  50844 52045524 501680 10281296    0    0     0    36 18242  502 75  0 25  0  0	
18  0  50844 52045524 501680 10281296    0    0     0     0 16411  838 67  0 33  0  0	
18  0  50844 52045648 501680 10281296    0    0     0     4 18235  508 75  0 25  0  0	
18  0  50844 52045648 501680 10281296    0    0     0     0 18226  453 75  0 25  0  0	
18  0  50844 52045276 501680 10281296    0    0     0    48 16430 1040 67  0 33  0  0	
18  0  50844 52046640 501680 10281296    0    0     0    48 18450  817 75  0 25  0  0	
18  0  50844 52046632 501680 10281296    0    0     0     0 18263  474 75  0 25  0  0	
 0  0  50844 52046632 501680 10281296    0    0     0     0 17322  500 71  0 29  0  0	
18  0  50844 52046580 501680 10281296    0    0     0    24 17354  651 71  0 29  0  0	
18  0  50844 52046580 501680 10281296    0    0     0   144 18447  513 75  0 25  0  0	
18  0  50844 52046456 501680 10281296    0    0     0    32 18436  512 75  0 25  0  0	
18  0  50844 52046332 501680 10281296    0    0     0     0 16664  997 67  0 33  0  0	
18  0  50844 52046344 501680 10281296    0    0     0     0 18241  467 75  0 25  0  0	
18  0  50844 52046344 501680 10281296    0    0     0     0 18238  442 75  0 25  0  0	
18  0  50844 52046344 501680 10281296    0    0     0   112 16692  823 67  0 33  0  0	
18  0  50844 52046220 501680 10281296    0    0     0    44 18423  645 75  0 25  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0  50844 52046212 501680 10281296    0    0     0     0 18430  483 75  0 25  0  0	
18  0  50844 52046212 501680 10281304    0    0     0     0 16415  738 67  0 33  0  0	
18  0  50844 52046212 501680 10281304    0    0     0     0 18259  622 75  0 25  0  0	
18  0  50844 52046212 501680 10281304    0    0     0    12 18427  462 75  0 25  0  0	
18  0  50844 52046212 501680 10281304    0    0     0    84 16504  824 67  0 33  0  0	
18  0  50844 52046220 501680 10281304    0    0     0     0 18228  453 75  0 25  0  0	
18  0  50844 52046220 501680 10281304    0    0     0     0 18243  445 75  0 25  0  0	
 0  0  50844 52046220 501680 10281304    0    0     0     0 17304  540 71  0 29  0  0	
18  0  50844 52045972 501680 10281304    0    0     0    40 17353  877 71  0 29  0  0	
18  0  50844 52045972 501680 10281304    0    0     0    72 18460  624 75  0 25  0  0	
18  0  50844 52045964 501680 10281304    0    0     0    20 18518  491 75  0 25  0  0	
18  0  50844 52045964 501680 10281304    0    0     0     0 16409  711 67  0 33  0  0	
18  0  50844 52046088 501680 10281304    0    0     0     0 18345  437 75  0 25  0  0	
18  0  50844 52046092 501680 10281304    0    0     0     0 18222  457 75  0 25  0  0	
18  0  50844 52046092 501680 10281304    0    0     0    92 16845  818 67  0 33  0  0	
18  0  50844 52045720 501680 10281304    0    0     0     0 18278  438 75  0 25  0  0	
18  0  50844 52045720 501680 10281304    0    0     0     0 18319  449 75  0 25  0  0	
18  0  50844 52045724 501680 10281304    0    0     0     0 16285  790 66  0 34  0  0	
18  0  50844 52045608 501680 10281304    0    0     0    16 18235  469 75  0 25  0  0	
18  0  50844 52045608 501680 10281304    0    0     0    68 18402  688 75  0 25  0  0	
18  0  50844 52045600 501680 10281304    0    0     0     0 16471  800 67  0 33  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0  50844 52045600 501680 10281304    0    0     0     0 18288  471 75  0 25  0  0	
18  0  50844 52045600 501680 10281304    0    0     0     0 18286  521 75  0 25  0  0	
 0  0  50844 52045600 501680 10281304    0    0     0    56 17434  528 71  0 29  0  0	
18  0  50844 52044152 501680 10281332    0    0     0    92 10916 9506 31  1 69  0  0	
18  0  50844 52042968 501680 10281304    0    0     0     0 18316  627 75  0 25  0  0	
18  0  50844 52042976 501680 10281308    0    0     0    32 18255  489 75  0 25  0  0	
18  0  50844 52043340 501680 10281308    0    0     0     0 16472 2080 67  0 33  0  0	
18  0  50844 52043112 501680 10281308    0    0     0    40 18296  604 75  0 25  0  0	
18  0  50844 52043184 501680 10281308    0    0     0    32 18411  676 75  0 25  0  0	
 0  0  50844 52043136 501680 10281308    0    0     0    36 17389  603 71  0 29  0  0	
