procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50988 54387148 478412 6514396    0    0     0     1    0    0  1  0 99  0  0	
 1  0  50988 54340368 478412 6514372    0    0     0     0 4558 13097  7  1 92  0  0	
10  0  50988 54335740 478412 6514416    0    0     0    12 10541 1871 41  0 59  0  0	
10  0  50988 54335224 478412 6514416    0    0     0     0 10758  523 42  0 58  0  0	
10  0  50988 54335696 478412 6514424    0    0     0    64 10633  837 42  0 58  0  0	
10  0  50988 54331108 478412 6514424    0    0     0    36 12609 2469 42  0 58  0  0	
10  0  50988 54330632 478412 6514424    0    0     0    44 11045  527 42  0 58  0  0	
10  0  50988 54330508 478412 6514424    0    0     0     0 10461  533 42  0 58  0  0	
10  0  50988 54330384 478412 6514424    0    0     0     0 11038  970 42  0 58  0  0	
10  0  50988 54330420 478412 6514424    0    0     0    20 11073  536 42  0 58  0  0	
10  0  50988 54330296 478412 6514424    0    0     0    44 11128  558 42  0 58  0  0	
10  0  50988 54330600 478412 6514424    0    0     0     0 11174  887 42  0 58  0  0	
10  0  50988 54330988 478412 6514424    0    0     0    32 11039  530 42  0 58  0  0	
10  0  50988 54331360 478412 6514424    0    0     0     0 10991  670 42  0 58  0  0	
10  0  50988 54330812 478412 6514432    0    0     0     0 11397 1188 42  0 58  0  0	
11  0  50988 54331052 478412 6514432    0    0     0    56 10996  556 42  0 58  0  0	
10  0  50988 54331168 478412 6514432    0    0     0     4 11068  523 42  0 58  0  0	
11  0  50988 54331292 478412 6514432    0    0     0    20 11096  748 42  0 58  0  0	
10  0  50988 54331540 478412 6514432    0    0     0     0 11105  525 42  0 58  0  0	
11  0  50988 54331416 478412 6514432    0    0     0    24 10908  551 42  0 58  0  0	
10  0  50988 54331292 478412 6514432    0    0     0    84 10855  870 42  0 58  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0  50988 54331480 478412 6514432    0    0     0     0 10898  544 42  0 58  0  0	
10  0  50988 54331496 478412 6514432    0    0     0    68 10852  560 42  0 58  0  0	
10  0  50988 54331248 478412 6514432    0    0     0     0 10787  825 42  0 58  0  0	
10  0  50988 54331372 478412 6514440    0    0     0     0 11057  839 42  0 58  0  0	
10  0  50988 54331480 478412 6514440    0    0     0    44 10847  569 42  0 58  0  0	
10  0  50988 54331480 478412 6514440    0    0     0    20 10310  737 42  0 58  0  0	
10  0  50988 54331480 478412 6514440    0    0     0     0 10823  567 42  0 58  0  0	
10  0  50988 54331480 478412 6514440    0    0     0     0 10863  563 42  0 58  0  0	
10  0  50988 54331620 478412 6514440    0    0     0    28 10892  667 42  0 58  0  0	
10  0  50988 54331744 478412 6514440    0    0     0    44 10849  575 42  0 58  0  0	
10  0  50988 54331744 478412 6514440    0    0     0    20 10982  725 42  0 58  0  0	
10  0  50988 54329760 478412 6514440    0    0     0   128 11553  754 42  0 58  0  0	
10  0  50988 54329760 478412 6514440    0    0     0     0 10704  533 42  0 58  0  0	
10  0  50988 54329884 478412 6514448    0    0     0    12 10952  842 42  0 58  0  0	
10  0  50988 54329804 478412 6514448    0    0     0    44 11140  851 42  0 58  0  0	
10  0  50988 54329796 478412 6514448    0    0     0    36 11069  551 42  0 58  0  0	
10  0  50988 54329796 478412 6514448    0    0     0    64 10982  564 42  0 58  0  0	
10  0  50988 54329796 478412 6514448    0    0     0     0 10721  775 42  0 58  0  0	
10  0  50988 54329796 478412 6514448    0    0     0     0 10500  523 42  0 58  0  0	
10  0  50988 54329796 478412 6514448    0    0     0    36 10298  548 42  0 58  0  0	
10  0  50988 54329920 478412 6514448    0    0     0     0 10827  782 42  0 58  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0  50988 54329920 478412 6514448    0    0     0    80 11085  576 42  0 58  0  0	
11  0  50988 54329936 478412 6514448    0    0     0    12 11085  551 42  0 58  0  0	
10  0  50988 54330008 478412 6514464    0    0     0     0 11023 1083 42  0 58  0  0	
11  0  50988 54330032 478412 6514464    0    0     0    44 10670  577 42  0 58  0  0	
10  0  50988 54331768 478412 6514464    0    0     0     0 10727  535 42  0 58  0  0	
10  0  50988 54331892 478412 6514464    0    0     0    36 10379  844 42  0 58  0  0	
10  0  50988 54331768 478412 6514464    0    0     0    20 11052  691 42  0 58  0  0	
11  0  50988 54331768 478412 6514464    0    0     0   784 11274  931 42  0 58  0  0	
10  0  50988 54331636 478412 6514464    0    0     0    68 10981  811 42  0 58  0  0	
11  0  50988 54331776 478412 6514464    0    0     0     0 11071  542 42  0 58  0  0	
10  0  50988 54331776 478412 6514464    0    0     0    16 10727  548 42  0 58  0  0	
12  0  50988 54331404 478412 6514464    0    0     0    20 11238  773 42  0 58  0  0	
11  0  50988 54330908 478412 6514468    0    0     0     0 11346  820 42  0 58  0  0	
12  0  50988 54331024 478412 6514468    0    0     0    52 11128  570 42  0 58  0  0	
10  0  50988 54331024 478412 6514468    0    0     0     0 10735  684 42  0 58  0  0	
