procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50916 52873580 499744 11432712    0    0     0     1    0    0  2  0 98  0  0	
 3  0  50916 52824940 499744 11432736    0    0     0     0 4281 12687  7  1 92  0  0	
13  0  50916 52819240 499744 11432736    0    0     0   176 13794 1950 52  0 48  0  0	
13  0  50916 52819000 499744 11432736    0    0     0     0 14297 1840 54  0 46  0  0	
13  0  50916 52819416 499744 11432736    0    0     0     0 13275  188 54  0 46  0  0	
13  0  50916 52817364 499744 11432736    0    0     0     0 12757 2421 49  0 51  0  0	
14  0  50916 52816520 499744 11432736    0    0     0    60 13553  186 54  0 46  0  0	
13  0  50916 52816476 499744 11432736    0    0     0    40 13170  203 54  0 46  0  0	
13  0  50916 52816228 499744 11432736    0    0     0     0 12523  621 49  0 51  0  0	
13  0  50916 52815936 499744 11432736    0    0     0     0 13517  203 54  0 46  0  0	
13  0  50916 52816204 499744 11432740    0    0     0     0 13628  527 54  0 46  0  0	
13  0  50916 52816284 499744 11432740    0    0     0     0 12158  662 49  0 51  0  0	
13  0  50916 52816488 499744 11432740    0    0     0    12 13551  777 54  0 46  0  0	
13  0  50916 52816704 499744 11432740    0    0     0    28 14344 1385 54  0 46  0  0	
13  0  50916 52816828 499744 11432740    0    0     0     0 12613 1096 49  0 51  0  0	
13  0  50916 52816828 499744 11432740    0    0     0     0 13139  182 54  0 46  0  0	
14  0  50916 52816952 499744 11432740    0    0     0     4 13135  202 54  0 46  0  0	
 0  0  50916 52817076 499744 11432740    0    0     0     0 12950  612 52  0 48  0  0	
14  0  50916 52817076 499744 11432740    0    0     0    24 12440  629 51  0 49  0  0	
13  0  50916 52817108 499744 11432740    0    0     0     0 13151  181 54  0 46  0  0	
13  0  50916 52817172 499744 11432740    0    0     0     0 13324  177 54  0 46  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0  50916 52817172 499744 11432740    0    0     0     0 11915  501 49  0 51  0  0	
13  0  50916 52817048 499744 11432740    0    0     0     0 13150  230 54  0 46  0  0	
13  0  50916 52816924 499744 11432740    0    0     0    24 13220  205 54  0 46  0  0	
13  0  50916 52814568 499744 11432740    0    0     0     0 13210  383 49  0 51  0  0	
13  0  50916 52814568 499744 11432740    0    0     0     0 13388  403 54  0 46  0  0	
13  0  50916 52816552 499744 11432740    0    0     0     0 14120  202 54  0 46  0  0	
13  0  50916 52816552 499744 11432744    0    0     0     4 12136  446 49  0 51  0  0	
13  0  50916 52816552 499744 11432744    0    0     0    36 13298  191 54  0 46  0  0	
13  0  50916 52816552 499744 11432744    0    0     0     0 13168  186 54  0 46  0  0	
13  0  50916 52816552 499744 11432744    0    0     0     0 12072  477 49  0 51  0  0	
13  0  50916 52816428 499744 11432744    0    0     0    72 13311  200 54  0 46  0  0	
13  0  50916 52816428 499744 11432744    0    0     0    16 13154  365 54  0 46  0  0	
 0  0  50916 52816428 499744 11432744    0    0     0     0 12678  223 52  0 48  0  0	
14  0  50916 52816428 499744 11432744    0    0     0    44 12463  521 51  0 49  0  0	
13  0  50916 52816180 499744 11432744    0    0     0     0 13131  185 54  0 46  0  0	
13  0  50916 52816252 499744 11432744    0    0     0    76 13465  401 54  0 46  0  0	
13  0  50916 52816128 499744 11432744    0    0     0    20 12132  724 49  0 51  0  0	
13  0  50916 52816004 499744 11432744    0    0     0     0 13242  181 54  0 46  0  0	
13  0  50916 52816004 499744 11432744    0    0     0    36 13497  201 54  0 46  0  0	
13  0  50916 52815508 499744 11432744    0    0     0     0 12219  584 49  0 51  0  0	
13  0  50916 52815384 499744 11432744    0    0     0     0 13501  182 54  0 46  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0  50916 52815384 499744 11432744    0    0     0    24 13463  200 54  0 46  0  0	
13  0  50916 52815384 499744 11432748    0    0     0     0 12095  389 49  0 51  0  0	
13  0  50916 52815384 499744 11432748    0    0     0    60 13904  778 54  0 46  0  0	
13  0  50916 52815384 499744 11432748    0    0     0     0 13955  802 54  0 46  0  0	
13  0  50916 52815432 499744 11432748    0    0     0    24 12453  761 49  0 51  0  0	
13  0  50916 52815432 499744 11432748    0    0     0     0 13193  389 54  0 46  0  0	
13  0  50916 52815432 499744 11432748    0    0     0     0 13129  175 54  0 46  0  0	
 0  0  50916 52815432 499744 11432748    0    0     0    32 12675  258 52  0 48  0  0	
13  0  50916 52815576 499744 11432748    0    0     0     0 13750 2050 51  0 49  0  0	
13  0  50916 52815576 499744 11432748    0    0     0     0 14663 2001 54  0 46  0  0	
13  0  50916 52815576 499744 11432752    0    0     0     0 14680 2063 54  0 46  0  0	
13  0  50916 52815576 499744 11432752    0    0     0     0 12697  944 49  0 51  0  0	
13  0  50916 52815328 499744 11432752    0    0     0     0 13559  575 54  0 46  0  0	
13  0  50916 52815452 499744 11432752    0    0     0    32 13122  192 54  0 46  0  0	
13  0  50916 52815328 499744 11432752    0    0     0     0 12406 1001 49  0 51  0  0	
13  0  50916 52815080 499744 11432752    0    0     0     0 13971  816 54  0 46  0  0	
13  0  50916 52815088 499744 11432752    0    0     0     0 14060  931 54  0 46  0  0	
13  0  50916 52815088 499744 11432752    0    0     0     0 11988  437 49  0 51  0  0	
13  0  50916 52815088 499744 11432752    0    0     0    28 13124  197 54  0 46  0  0	
13  0  50916 52815088 499744 11432752    0    0     0    44 13348  191 54  0 46  0  0	
14  0  50916 52815088 499744 11432752    0    0     0     8 12160  598 49  0 51  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0  50916 52815088 499744 11432752    0    0     0     0 13239  181 54  0 46  0  0	
14  0  50916 52815088 499744 11432752    0    0     0    16 13457  190 54  0 46  0  0	
 0  0  50916 52815088 499744 11432752    0    0     0    40 12913  287 52  0 48  0  0	
14  0  50916 52812872 499744 11432756    0    0     0    16 8635 8874 22  1 78  0  0	
13  0  50916 52811604 499744 11432752    0    0     0     0 13963  837 54  0 46  0  0	
13  0  50916 52811144 499744 11432752    0    0     0     0 14022  937 54  0 46  0  0	
13  0  50916 52811216 499744 11432752    0    0     0     0 12633 1967 48  0 52  0  0	
13  0  50916 52810768 499744 11432752    0    0     0    44 13248  322 54  0 46  0  0	
13  0  50916 52810592 499744 11432756    0    0     0    44 13263  196 54  0 46  0  0	
 0  0  50916 52810720 499744 11432756    0    0     0    24 13275  251 53  0 47  0  0	
13  0  50916 52810444 499744 11432756    0    0     0     0 12134  535 49  0 51  0  0	
13  0  50916 52810448 499744 11432756    0    0     0     0 13288  187 54  0 46  0  0	
13  0  50916 52810572 499744 11432756    0    0     0     0 13272  187 54  0 46  0  0	
14  0  50916 52810572 499744 11432756    0    0     0    52 12045  701 49  0 51  0  0	
13  0  50916 52810572 499744 11432756    0    0     0     0 13175  258 54  0 46  0  0	
13  0  50916 52810448 499744 11432756    0    0     0     0 13292  193 54  0 46  0  0	
13  0  50916 52810216 499744 11432756    0    0     0     0 12124  599 49  0 51  0  0	
13  0  50916 52810216 499744 11432756    0    0     0     0 13144  195 54  0 46  0  0	
13  0  50916 52810340 499744 11432756    0    0     0    32 13221  200 54  0 46  0  0	
13  0  50916 52810092 499744 11432756    0    0     0     0 11857  478 49  0 51  0  0	
13  0  50916 52810092 499744 11432756    0    0     0     0 13108  425 54  0 46  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0  50916 52810292 499744 11432756    0    0     0     0 13133  179 54  0 46  0  0	
13  0  50916 52810292 499744 11432760    0    0     0     0 12077  618 49  0 51  0  0	
13  0  50916 52810292 499744 11432760    0    0     0    32 13355  281 54  0 46  0  0	
13  0  50916 52810364 499744 11432760    0    0     0     0 13271  193 54  0 46  0  0	
 0  0  50916 52810364 499744 11432760    0    0     0     0 13133  276 54  0 46  0  0	
13  0  50916 52807760 499744 11432760    0    0     0     0 12956  273 49  0 51  0  0	
14  0  50916 52807760 499744 11432760    0    0     0     0 13198  227 54  0 46  0  0	
13  0  50916 52809248 499744 11432760    0    0     0    28 14405  370 54  0 46  0  0	
14  0  50916 52809248 499744 11432760    0    0     0     4 12036  455 49  0 51  0  0	
13  0  50916 52809248 499744 11432760    0    0     0     0 13476  182 54  0 46  0  0	
14  0  50916 52809248 499744 11432760    0    0     0     0 13476  230 54  0 46  0  0	
14  0  50916 52798088 499744 11432760    0    0     0     0 12497  434 51  0 49  0  0	
13  0  50916 52801064 499744 11432760    0    0     0   100 13410  184 54  0 46  0  0	
13  0  50916 52801312 499744 11432764    0    0     0    48 13467  206 54  0 46  0  0	
13  0  50916 52801312 499744 11432764    0    0     0     0 12097  804 49  0 51  0  0	
13  0  50916 52800940 499744 11432764    0    0     0     0 13663  795 54  0 46  0  0	
13  0  50916 52800940 499744 11432764    0    0     0     0 14210 1263 54  0 46  0  0	
13  0  50916 52801064 499744 11432764    0    0     0    68 12594  783 49  0 51  0  0	
13  0  50916 52801064 499744 11432764    0    0     0    56 13210  281 54  0 46  0  0	
13  0  50916 52800816 499744 11432764    0    0     0     0 13299  190 54  0 46  0  0	
 0  0  50916 52800816 499744 11432764    0    0     0    12 13744  654 54  0 46  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0  50916 52800444 499744 11432768    0    0     0     0 12054  565 49  0 51  0  0	
13  0  50916 52800460 499744 11432768    0    0     0     0 13149  227 54  0 46  0  0	
13  0  50916 52800584 499744 11432768    0    0     0    96 13278  215 54  0 46  0  0	
13  0  50916 52800584 499744 11432768    0    0     0     0 12055  378 49  0 51  0  0	
13  0  50916 52800584 499744 11432768    0    0     0     0 13482  181 54  0 46  0  0	
13  0  50916 52800584 499744 11432768    0    0     0     0 13322  175 54  0 46  0  0	
13  0  50916 52800584 499744 11432768    0    0     0     0 11989  408 49  0 51  0  0	
13  0  50916 52800584 499744 11432768    0    0     0    32 13219  198 54  0 46  0  0	
13  0  50916 52800708 499744 11432768    0    0     0     0 13164  365 54  0 46  0  0	
13  0  50916 52800708 499744 11432772    0    0     0     0 11960  371 49  0 51  0  0	
14  0  50916 52800708 499744 11432772    0    0     0     0 13527  176 54  0 46  0  0	
13  0  50916 52800708 499744 11432772    0    0     0     0 13349  184 54  0 46  0  0	
14  0  50916 52800708 499744 11432772    0    0     0     0 11930  312 49  0 51  0  0	
13  0  50916 52800708 499744 11432772    0    0     0    32 13564  268 54  0 46  0  0	
13  0  50916 52800832 499744 11432772    0    0     0     0 13440  216 54  0 46  0  0	
 0  0  50916 52800832 499744 11432772    0    0     0     0 13105  341 54  0 46  0  0	
13  0  50916 52800832 499744 11432772    0    0     0     0 12219  510 49  0 51  0  0	
13  0  50916 52800956 499744 11432772    0    0     0     4 13263  211 54  0 46  0  0	
13  0  50916 52801080 499744 11432772    0    0     0    28 13197  202 54  0 46  0  0	
14  0  50916 52801080 499744 11432772    0    0     0     0 11993  360 49  0 51  0  0	
