procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50980 54268216 479076 6635208    0    0     0     1    0    0  1  0 99  0  0	
 1  0  50980 54221216 479076 6635180    0    0     0    12 4765 13433  7  1 92  0  0	
 6  0  50980 54216440 479076 6635232    0    0     0    48 7552 1918 25  0 75  0  0	
 6  0  50980 54215480 479076 6635232    0    0     0     0 7159  557 25  0 75  0  0	
 6  0  50980 54215712 479076 6635232    0    0     0    32 7056  557 25  0 75  0  0	
 7  0  50980 54215312 479076 6635232    0    0     0     4 6736 2231 25  0 75  0  0	
 6  0  50980 54214916 479076 6635232    0    0     0    44 6704  562 25  0 75  0  0	
 7  0  50980 54215168 479076 6635240    0    0     0     0 6724  533 25  0 75  0  0	
 6  0  50980 54214840 479076 6635240    0    0     0    28 7022 1047 25  0 75  0  0	
 6  0  50980 54214840 479076 6635240    0    0     0    48 6939  562 25  0 75  0  0	
 6  0  50980 54215044 479076 6635240    0    0     0    32 6556  552 25  0 75  0  0	
 6  0  50980 54215056 479076 6635240    0    0     0     0 6626 1021 25  0 75  0  0	
 6  0  50980 54215188 479076 6635240    0    0     0    20 7121  545 25  0 75  0  0	
 7  0  50980 54215188 479076 6635240    0    0     0    16 7093  543 25  0 75  0  0	
 6  0  50980 54215064 479076 6635240    0    0     0    60 6781  848 25  0 75  0  0	
 7  0  50980 54215188 479076 6635240    0    0     0    24 6716  561 25  0 75  0  0	
 6  0  50980 54215180 479076 6635248    0    0     0   692 6788 1026 25  0 75  0  0	
 7  0  50980 54214824 479076 6635248    0    0     0     0 7133  728 25  0 75  0  0	
 6  0  50980 54214948 479076 6635248    0    0     0     0 6969  571 25  0 75  0  0	
 7  0  50980 54214824 479076 6635248    0    0     0    76 6821  560 25  0 75  0  0	
 6  0  50980 54214824 479076 6635248    0    0     0    64 6790  743 25  0 75  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  50980 54214824 479076 6635248    0    0     0     0 6619  809 25  0 75  0  0	
 6  0  50980 54214940 479076 6635248    0    0     0    60 6851  540 25  0 75  0  0	
 6  0  50980 54215064 479076 6635248    0    0     0     0 6731  687 25  0 75  0  0	
 6  0  50980 54215196 479076 6635252    0    0     0    60 6732  681 25  0 75  0  0	
 6  0  50980 54215196 479076 6635252    0    0     0    16 6701  551 25  0 75  0  0	
 6  0  50980 54215196 479076 6635252    0    0     0     0 7190  657 25  0 75  0  0	
 6  0  50980 54215196 479076 6635260    0    0     0     0 7100  528 25  0 75  0  0	
 6  0  50980 54215324 479076 6635260    0    0     0     0 6696  596 25  0 75  0  0	
 6  0  50980 54215340 479076 6635260    0    0     0    40 6849  689 25  0 75  0  0	
 6  0  50980 54215472 479076 6635260    0    0     0    68 6854  569 25  0 75  0  0	
 6  0  50980 54215464 479076 6635260    0    0     0     0 7084  819 25  0 75  0  0	
 6  0  50980 54215332 479076 6635260    0    0     0     0 6712  734 25  0 75  0  0	
 6  0  50980 54215208 479076 6635260    0    0     0     4 6796  535 25  0 75  0  0	
 6  0  50980 54215216 479076 6635260    0    0     0    32 6798  559 25  0 75  0  0	
 6  0  50980 54215216 479076 6635260    0    0     0   100 6418  732 25  0 75  0  0	
 6  0  50980 54215448 479076 6635268    0    0     0     0 6690  576 25  0 75  0  0	
 6  0  50980 54215448 479076 6635268    0    0     0     0 6829  531 25  0 75  0  0	
 6  0  50980 54215340 479076 6635268    0    0     0     0 6887  706 25  0 75  0  0	
 6  0  50980 54215340 479076 6635268    0    0     0    40 6661  701 25  0 75  0  0	
 6  0  50980 54215340 479076 6635268    0    0     0    92 6873  567 25  0 75  0  0	
 6  0  50980 54215340 479076 6635268    0    0     0    40 7094  931 25  0 75  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  50980 54215340 479076 6635268    0    0     0    24 7050  546 25  0 75  0  0	
 6  0  50980 54215332 479076 6635268    0    0     0     0 6318  536 25  0 75  0  0	
 6  0  50980 54214960 479076 6635272    0    0     0    68 6677  758 25  0 75  0  0	
 6  0  50980 54214960 479076 6635272    0    0     0    28 7159  553 25  0 75  0  0	
 6  0  50980 54214960 479076 6635280    0    0     0    24 7044  556 25  0 75  0  0	
 6  0  50980 54214960 479076 6635280    0    0     0     0 6874  699 25  0 75  0  0	
 6  0  50980 54214836 479076 6635280    0    0     0     0 6816  542 25  0 75  0  0	
 6  0  50980 54214836 479076 6635280    0    0     0    48 6804  556 25  0 75  0  0	
 6  0  50980 54214480 479076 6635280    0    0     0    40 6435  749 25  0 75  0  0	
 6  0  50980 54214356 479076 6635280    0    0     0     0 6494  782 25  0 75  0  0	
 6  0  50980 54214216 479076 6635280    0    0     0    20 6774  545 25  0 75  0  0	
 6  0  50980 54211860 479076 6635280    0    0     0     0 7321  669 25  0 75  0  0	
 6  0  50980 54211612 479076 6635280    0    0     0    44 6801  568 25  0 75  0  0	
 6  0  50980 54211612 479076 6635280    0    0     0    12 6839  698 25  0 75  0  0	
 6  0  50980 54213844 479076 6635280    0    0     0     0 7322  671 25  0 75  0  0	
 6  0  50980 54213848 479076 6635288    0    0     0    48 6829  540 25  0 75  0  0	
 6  0  50980 54213864 479076 6635288    0    0     0     0 6673  553 25  0 75  0  0	
 6  0  50980 54213864 479076 6635288    0    0     0    40 6303  765 25  0 75  0  0	
 6  0  50980 54213616 479076 6635288    0    0     0     0 6588  543 25  0 75  0  0	
 6  0  50980 54213748 479076 6635288    0    0     0    24 6946  816 25  0 75  0  0	
 6  0  50980 54210804 479076 6635284    0    0     0     0 6473 9010 16  1 84  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  50980 54209984 479076 6635288    0    0     0    32 6321  579 25  0 75  0  0	
 6  0  50980 54208652 479076 6635288    0    0     0    40 6763  573 25  0 75  0  0	
 6  0  50980 54208404 479076 6635288    0    0     0    56 6606 1410 25  0 75  0  0	
 6  0  50980 54208500 479076 6635288    0    0     0     0 6675  566 25  0 75  0  0	
 6  0  50980 54208580 479076 6635296    0    0     0    36 6778  544 25  0 75  0  0	
 6  0  50980 54208340 479076 6635296    0    0     0    32 6752  854 25  0 75  0  0	
 6  0  50980 54208340 479076 6635296    0    0     0    40 6294  546 25  0 75  0  0	
 6  0  50980 54208256 479076 6635300    0    0     0    36 6787  724 25  0 75  0  0	
 6  0  50980 54208368 479076 6635300    0    0     0     0 7172  949 25  0 75  0  0	
 6  0  50980 54208236 479076 6635300    0    0     0    24 6302  537 25  0 75  0  0	
 6  0  50980 54208356 479076 6635300    0    0     0     0 6637  525 25  0 75  0  0	
 6  0  50980 54208356 479076 6635300    0    0     0    88 6976  793 25  0 75  0  0	
 6  0  50980 54208356 479076 6635300    0    0     0    24 6997  553 25  0 75  0  0	
 6  0  50980 54208516 479076 6635304    0    0     0   692 7169  982 25  0 75  0  0	
 6  0  50980 54208536 479076 6635308    0    0     0     0 7157  682 25  0 75  0  0	
 6  0  50980 54208536 479076 6635308    0    0     0     0 7104  535 25  0 75  0  0	
 6  0  50980 54208544 479076 6635308    0    0     0    68 7123  569 25  0 75  0  0	
 6  0  50980 54208420 479076 6635308    0    0     0    32 6738  744 25  0 75  0  0	
 6  0  50980 54208420 479076 6635308    0    0     0     0 6649  814 25  0 75  0  0	
 6  0  50980 54208412 479076 6635308    0    0     0     0 7141  536 25  0 75  0  0	
 6  0  50980 54208412 479076 6635308    0    0     0     0 6987  701 25  0 75  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  50980 54208412 479076 6635308    0    0     0    52 6619  563 25  0 75  0  0	
 6  0  50980 54208412 479076 6635308    0    0     0     0 6634  697 25  0 75  0  0	
 6  0  50980 54208536 479076 6635308    0    0     0     0 6572  715 25  0 75  0  0	
 6  0  50980 54208416 479076 6635312    0    0     0    12 6701  544 25  0 75  0  0	
 6  0  50980 54208556 479076 6635316    0    0     0     0 6851  581 25  0 75  0  0	
 6  0  50980 54208688 479076 6635316    0    0     0    48 6839  702 25  0 75  0  0	
 6  0  50980 54208688 479076 6635316    0    0     0    52 6836  570 25  0 75  0  0	
 6  0  50980 54208688 479076 6635316    0    0     0     0 6672  817 25  0 75  0  0	
 6  0  50980 54208548 479076 6635316    0    0     0    60 6797  692 25  0 75  0  0	
 6  0  50980 54208740 479076 6635316    0    0     0     4 7159  533 25  0 75  0  0	
 6  0  50980 54208616 479076 6635316    0    0     0    32 6327  559 25  0 75  0  0	
 6  0  50980 54208616 479076 6635316    0    0     0    48 6760  729 25  0 75  0  0	
 6  0  50980 54208632 479076 6635316    0    0     0     0 6802  564 25  0 75  0  0	
 6  0  50980 54208632 479076 6635324    0    0     0     0 6906  527 25  0 75  0  0	
 6  0  50980 54208720 479076 6635324    0    0     0     0 6959  691 25  0 75  0  0	
 6  0  50980 54208720 479076 6635324    0    0     0    40 6714  550 25  0 75  0  0	
 6  0  50980 54208720 479076 6635324    0    0     0   112 6789  575 25  0 75  0  0	
 6  0  50980 54208844 479076 6635324    0    0     0    24 6720 1176 25  0 75  0  0	
 6  0  50980 54208720 479076 6635328    0    0     0    20 6900  544 25  0 75  0  0	
 6  0  50980 54208588 479076 6635328    0    0     0     0 7083  532 25  0 75  0  0	
 6  0  50980 54208580 479076 6635328    0    0     0    68 6953  723 25  0 75  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  50980 54208592 479076 6635328    0    0     0    32 6325  554 25  0 75  0  0	
 6  0  50980 54208592 479076 6635336    0    0     0    32 6920  577 25  0 75  0  0	
 6  0  50980 54208624 479076 6635336    0    0     0     0 6940  675 25  0 75  0  0	
 6  0  50980 54208624 479076 6635336    0    0     0     0 6694  545 25  0 75  0  0	
 6  0  50980 54208500 479076 6635336    0    0     0    48 6706  554 25  0 75  0  0	
 6  0  50980 54208576 479076 6635336    0    0     0    32 6591  709 25  0 75  0  0	
 6  0  50980 54208444 479076 6635336    0    0     0     0 6571  807 25  0 75  0  0	
 6  0  50980 54208560 479076 6635340    0    0     0    20 6542  572 25  0 75  0  0	
 6  0  50980 54205956 479076 6635340    0    0     0     0 7478  631 25  0 75  0  0	
 6  0  50980 54205956 479076 6635340    0    0     0    40 7093  570 25  0 75  0  0	
 6  0  50980 54205956 479076 6635340    0    0     0     0 7068  538 25  0 75  0  0	
 6  0  50980 54205352 479076 6635340    0    0     0     0 6756  842 25  0 75  0  0	
 6  0  50980 54206852 479076 6635348    0    0     0    36 7239  549 25  0 75  0  0	
 6  0  50980 54206852 479076 6635348    0    0     0     0 6813  550 25  0 75  0  0	
 6  0  50980 54206968 479076 6635348    0    0     0    40 6603  704 25  0 75  0  0	
 6  0  50980 54206720 479076 6635348    0    0     0     0 6701  541 25  0 75  0  0	
 6  0  50980 54206720 479076 6635348    0    0     0    12 6981  826 25  0 75  0  0	
 3  0  50980 54212040 479076 6635348    0    0     0    16 6309 7102 17  0 83  0  0	
 6  0  50980 54209432 479076 6635320    0    0     0     0 6831 1644 25  0 75  0  0	
 6  0  50980 54208620 479076 6635348    0    0     0    40 6301  577 25  0 75  0  0	
 6  0  50980 54208528 479076 6635348    0    0     0     0 6297  537 25  0 75  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  50980 54207788 479076 6635348    0    0     0     0 7067 1389 25  0 75  0  0	
 6  0  50980 54208080 479076 6635356    0    0     0    28 6488  532 25  0 75  0  0	
 6  0  50980 54207960 479076 6635356    0    0     0    64 6847  573 25  0 75  0  0	
 7  0  50980 54207588 479076 6635356    0    0     0    40 6493  856 25  0 75  0  0	
 6  0  50980 54207592 479076 6635356    0    0     0    68 6628  554 25  0 75  0  0	
 6  0  50980 54207840 479076 6635356    0    0     0     0 6620  861 25  0 75  0  0	
 6  0  50980 54207848 479076 6635360    0    0     0    24 6457  828 25  0 75  0  0	
 6  0  50980 54207972 479076 6635360    0    0     0    32 6287  540 25  0 75  0  0	
 6  0  50980 54207840 479076 6635360    0    0     0    60 6789  607 25  0 75  0  0	
 6  0  50980 54207840 479076 6635360    0    0     0    80 6447  768 25  0 75  0  0	
 6  0  50980 54207524 479076 6635364    0    0     0   692 6960 1013 25  0 75  0  0	
 6  0  50980 54207648 479076 6635368    0    0     0     0 6801  526 25  0 75  0  0	
 6  0  50980 54207268 479076 6635368    0    0     0     0 7160  772 25  0 75  0  0	
 6  0  50980 54207392 479076 6635368    0    0     0    80 7137  601 25  0 75  0  0	
 6  0  50980 54207516 479076 6635368    0    0     0    28 7084  562 25  0 75  0  0	
 6  0  50980 54207464 479076 6635368    0    0     0     0 6725 1042 25  0 75  0  0	
 6  0  50980 54207232 479076 6635368    0    0     0     0 6714  542 25  0 75  0  0	
 6  0  50980 54207092 479076 6635368    0    0     0     0 6690  526 25  0 75  0  0	
 6  0  50980 54207092 479076 6635368    0    0     0    56 6966  738 25  0 75  0  0	
 6  0  50980 54207092 479076 6635368    0    0     0    16 6405  544 25  0 75  0  0	
 6  0  50980 54207092 479076 6635368    0    0     0     0 7121  598 25  0 75  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  50980 54207092 479076 6635376    0    0     0     0 6381  612 25  0 75  0  0	
 6  0  50980 54207092 479076 6635376    0    0     0     0 6736  672 25  0 75  0  0	
 6  0  50980 54207108 479076 6635376    0    0     0    48 6714  585 25  0 75  0  0	
 6  0  50980 54207232 479076 6635376    0    0     0    24 6811  702 25  0 75  0  0	
 6  0  50980 54207232 479076 6635376    0    0     0     0 7011  864 25  0 75  0  0	
 6  0  50980 54207224 479076 6635376    0    0     0     0 6805  543 25  0 75  0  0	
