procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50848 52130380 501392 10258336    0    0     0     1    0    0  2  0 98  0  0	
 2  0  50848 52083368 501392 10258316    0    0     0     8 4696 13516  7  1 92  0  0	
21  0  50848 52075472 501392 10258360    0    0     0     0 21042 2741 80  0 20  0  0	
21  0  50848 52075208 501392 10258360    0    0     0    88 21360  525 88  0 12  0  0	
21  0  50848 52076068 501392 10258360    0    0     0     0 21391  538 87  0 12  0  0	
21  0  50848 52073432 501392 10258360    0    0     0    52 18389 3079 72  0 28  0  0	
21  0  50848 52073308 501392 10258360    0    0     0     0 21077  670 86  0 14  0  0	
21  0  50848 52073540 501392 10258360    0    0     0     0 21320  477 87  0 13  0  0	
21  0  50848 52074036 501392 10258360    0    0     0    32 18547 1311 75  0 25  0  0	
21  0  50848 52073664 501392 10258364    0    0     0    56 20945  524 86  0 14  0  0	
21  0  50848 52073728 501392 10258364    0    0     0     0 21388  491 87  0 12  0  0	
21  0  50848 52073976 501392 10258364    0    0     0    40 19334 1034 79  0 21  0  0	
21  0  50848 52073888 501392 10258364    0    0     0     0 21276  646 88  0 13  0  0	
21  0  50848 52073896 501392 10258364    0    0     0    32 21254  515 88  0 12  0  0	
21  0  50848 52071912 501392 10258364    0    0     0    48 20382  878 78  0 22  0  0	
21  0  50848 52071916 501392 10258364    0    0     0   768 20910 1112 85  0 15  0  0	
21  0  50848 52073036 501392 10258364    0    0     0     0 22709  536 88  0 12  0  0	
 0  0  50848 52073408 501392 10258364    0    0     0     0 20239  535 83  0 17  0  0	
21  0  50848 52073408 501392 10258364    0    0     0    32 20161  739 83  0 17  0  0	
21  0  50848 52073408 501392 10258364    0    0     0    24 21284  665 88  0 12  0  0	
21  0  50848 52073752 501392 10258364    0    0     0    12 21358  493 88  0 12  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52073008 501392 10258364    0    0     0     0 19250 1267 78  0 22  0  0	
21  0  50848 52072876 501392 10258364    0    0     0     0 21374  491 88  0 12  0  0	
21  0  50848 52073000 501392 10258364    0    0     0    32 21241  516 87  0 12  0  0	
21  0  50848 52070524 501392 10258364    0    0     0     0 20036  984 76  0 24  0  0	
21  0  50848 52070152 501392 10258364    0    0     0    40 21151  670 87  0 13  0  0	
21  0  50848 52071020 501392 10258364    0    0     0     4 21355  483 87  0 12  0  0	
21  0  50848 52068816 501392 10258364    0    0     0     0 20297  746 77  0 23  0  0	
21  0  50848 52068196 501392 10258364    0    0     0    32 21034  727 86  0 14  0  0	
21  0  50848 52068196 501392 10258364    0    0     0    48 21386  502 88  0 12  0  0	
21  0  50848 52068196 501392 10258364    0    0     0    36 19330  728 79  0 21  0  0	
21  0  50848 52068200 501392 10258364    0    0     0     4 21535  936 87  0 13  0  0	
21  0  50848 52068688 501392 10258364    0    0     0     0 21373  484 88  0 12  0  0	
 0  0  50848 52068688 501392 10258364    0    0     0    32 20412  649 83  0 17  0  0	
21  0  50848 52068692 501392 10258368    0    0     0    72 20329  826 82  0 18  0  0	
22  0  50848 52068692 501392 10258368    0    0     0    36 21242  498 88  0 12  0  0	
21  0  50848 52068816 501392 10258368    0    0     0    12 21334  492 87  0 12  0  0	
21  0  50848 52052824 501392 10258368    0    0     0     0 25063  827 78  0 21  0  0	
21  0  50848 52052948 501392 10258368    0    0     0    32 21335  691 88  0 12  0  0	
21  0  50848 52052956 501392 10258368    0    0     0    92 21403  500 87  0 12  0  0	
21  0  50848 52053168 501392 10258368    0    0     0     0 19151  842 78  0 22  0  0	
21  0  50848 52056888 501392 10258368    0    0     0    52 22292  629 87  0 12  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52056880 501392 10258368    0    0     0     0 21340  479 87  0 13  0  0	
21  0  50848 52056880 501392 10258372    0    0     0    32 18766  912 77  0 23  0  0	
21  0  50848 52056884 501392 10258372    0    0     0     0 20261  723 83  0 17  0  0	
21  0  50848 52057008 501392 10258372    0    0     0    20 20238  588 83  0 17  0  0	
21  0  50848 52057008 501392 10258372    0    0     0    60 19040  788 77  0 23  0  0	
21  0  50848 52056896 501392 10258372    0    0     0     0 21227  480 88  0 13  0  0	
21  0  50848 52056772 501392 10258372    0    0     0    48 21505  553 88  0 12  0  0	
 0  0  50848 52056772 501392 10258372    0    0     0     0 20227  530 83  0 17  0  0	
21  0  50848 52056772 501392 10258372    0    0     0     0 20112  813 83  0 17  0  0	
21  0  50848 52056896 501392 10258372    0    0     0    32 21399  656 87  0 13  0  0	
21  0  50848 52056880 501392 10258372    0    0     0    12 21353  547 87  0 12  0  0	
21  0  50848 52056388 501392 10258376    0    0     0    32 19307  750 78  0 22  0  0	
21  0  50848 52056636 501392 10258376    0    0     0     0 21498  604 87  0 13  0  0	
21  0  50848 52056636 501392 10258376    0    0     0    12 21224  489 88  0 13  0  0	
21  0  50848 52056268 501392 10258376    0    0     0    32 19283  797 79  0 21  0  0	
21  0  50848 52056144 501392 10258376    0    0     0     0 21229  486 87  0 13  0  0	
21  0  50848 52056144 501392 10258376    0    0     0    32 21268  524 88  0 12  0  0	
21  0  50848 52056152 501392 10258376    0    0     0     0 19145  859 77  0 23  0  0	
21  0  50848 52056092 501392 10258376    0    0     0    12 20956  526 86  0 14  0  0	
21  0  50848 52055968 501392 10258376    0    0     0     4 21407  632 87  0 12  0  0	
21  0  50848 52055960 501392 10258376    0    0     0    40 19043  786 78  0 22  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52055960 501392 10258376    0    0     0    32 20256  734 83  0 17  0  0	
21  0  50848 52055968 501392 10258376    0    0     0    48 21135  574 86  0 14  0  0	
 0  0  50848 52056028 501392 10258376    0    0     0     0 20263  593 83  0 17  0  0	
21  0  50848 52060200 501392 10258376    0    0     0     8 13401 9375 37  1 62  0  0	
21  0  50848 52058580 501392 10258376    0    0     0    56 19760  753 81  0 19  0  0	
21  0  50848 52058364 501392 10258376    0    0     0    72 21182  573 86  0 14  0  0	
21  0  50848 52059048 501392 10258376    0    0     0    72 19098 2217 78  0 22  0  0	
21  0  50848 52059124 501392 10258376    0    0     0     0 21291  600 87  0 13  0  0	
21  0  50848 52064232 501392 10258376    0    0     0     4 21597  622 87  0 12  0  0	
20  0  50848 52064444 501392 10258376    0    0     0    36 19239 1074 78  0 22  0  0	
21  0  50848 52064324 501392 10258376    0    0     0    32 20920  697 85  0 15  0  0	
21  0  50848 52064464 501392 10258376    0    0     0    12 21364  491 88  0 12  0  0	
21  0  50848 52064716 501392 10258376    0    0     0   768 21514 1084 87  0 12  0  0	
21  0  50848 52064608 501392 10258376    0    0     0     0 19022  917 78  0 22  0  0	
21  0  50848 52064608 501392 10258376    0    0     0     0 20408  673 84  0 16  0  0	
21  0  50848 52064732 501392 10258380    0    0     0    68 21073  572 86  0 14  0  0	
21  0  50848 52062624 501392 10258380    0    0     0     0 19936  866 76  0 24  0  0	
21  0  50848 52062500 501392 10258380    0    0     0     0 20320  723 83  0 17  0  0	
21  0  50848 52064236 501392 10258380    0    0     0    36 21861  741 83  0 17  0  0	
21  0  50848 52064360 501392 10258380    0    0     0     0 18923  929 77  0 23  0  0	
21  0  50848 52064360 501392 10258380    0    0     0    64 21346  516 88  0 13  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52064584 501392 10258380    0    0     0     0 21424  481 88  0 12  0  0	
21  0  50848 52064584 501392 10258384    0    0     0     0 18914 1094 77  0 22  0  0	
21  0  50848 52064708 501392 10258384    0    0     0     0 20984  519 86  0 14  0  0	
21  0  50848 52064716 501392 10258384    0    0     0     0 21243  484 88  0 13  0  0	
 3  0  50848 52064716 501392 10258384    0    0     0    64 19189 1011 79  0 21  0  0	
21  0  50848 52064840 501392 10258384    0    0     0     0 21382  559 87  0 13  0  0	
21  0  50848 52064840 501392 10258384    0    0     0    12 21343  526 88  0 12  0  0	
21  0  50848 52064716 501392 10258384    0    0     0     4 21379  621 87  0 12  0  0	
21  0  50848 52061980 501392 10258384    0    0     0     0 19971  936 77  0 23  0  0	
21  0  50848 52061856 501392 10258384    0    0     0    32 21235  513 87  0 12  0  0	
21  0  50848 52061856 501392 10258384    0    0     0    40 21484  643 88  0 12  0  0	
21  0  50848 52061980 501392 10258384    0    0     0    28 19182  858 79  0 22  0  0	
21  0  50848 52062228 501392 10258388    0    0     0     8 21513  492 87  0 12  0  0	
21  0  50848 52062228 501392 10258388    0    0     0     0 21244  479 88  0 12  0  0	
21  0  50848 52057268 501392 10258388    0    0     0    32 20800  975 77  0 23  0  0	
21  0  50848 52057032 501392 10258388    0    0     0   132 21454  489 87  0 13  0  0	
21  0  50848 52057032 501392 10258388    0    0     0     0 21489  530 88  0 12  0  0	
21  0  50848 52057404 501392 10258388    0    0     0     4 19563 1088 79  0 21  0  0	
21  0  50848 52057400 501392 10258388    0    0     0     0 21346  484 87  0 13  0  0	
21  0  50848 52057400 501392 10258388    0    0     0    32 21242  514 88  0 12  0  0	
16  0  50848 52057648 501392 10258388    0    0     0    40 19182  806 79  0 21  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52057648 501392 10258392    0    0     0    44 21359  509 87  0 12  0  0	
21  0  50848 52057648 501392 10258392    0    0     0     4 21498  497 88  0 13  0  0	
21  0  50848 52057780 501392 10258392    0    0     0     0 21262  662 88  0 12  0  0	
21  0  50848 52057784 501392 10258392    0    0     0    36 19144  899 79  0 21  0  0	
21  0  50848 52057908 501392 10258392    0    0     0    16 21294  474 88  0 12  0  0	
21  0  50848 52058032 501392 10258392    0    0     0    48 21369  519 88  0 12  0  0	
21  0  50848 52057912 501392 10258392    0    0     0    12 19361  870 79  0 21  0  0	
21  0  50848 52058028 501392 10258392    0    0     0     0 21416  533 87  0 12  0  0	
21  0  50848 52058152 501392 10258392    0    0     0    32 21383  538 88  0 12  0  0	
21  0  50848 52058152 501392 10258392    0    0     0     0 18392  903 75  0 25  0  0	
21  0  50848 52058276 501392 10258392    0    0     0    32 20033  596 83  0 18  0  0	
21  0  50848 52058152 501392 10258392    0    0     0    24 20988  524 86  0 14  0  0	
21  0  50848 52057780 501392 10258392    0    0     0    12 19063  714 78  0 22  0  0	
21  0  50848 52057816 501392 10258392    0    0     0    32 20972  677 86  0 14  0  0	
21  0  50848 52057700 501392 10258392    0    0     0     0 21239  476 88  0 12  0  0	
21  0  50848 52057700 501392 10258392    0    0     0    32 19217  866 79  0 21  0  0	
21  0  50848 52057664 501392 10258396    0    0     0     4 21415  612 87  0 12  0  0	
21  0  50848 52057664 501392 10258396    0    0     0     0 21284  503 88  0 13  0  0	
21  0  50848 52057664 501392 10258396    0    0     0    32 21257  521 88  0 12  0  0	
21  0  50848 52057672 501392 10258396    0    0     0     0 19169  895 78  0 22  0  0	
21  0  50848 52057672 501392 10258396    0    0     0    40 21258  505 88  0 12  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52057672 501392 10258396    0    0     0     0 21251  489 87  0 12  0  0	
21  0  50848 52057788 501392 10258396    0    0     0     0 19215  830 79  0 21  0  0	
21  0  50848 52057664 501392 10258396    0    0     0    32 21476  531 88  0 12  0  0	
21  0  50848 52057664 501392 10258400    0    0     0    52 21609  505 87  0 12  0  0	
 3  0  50848 52070952 501392 10258400    0    0     0     4 13041 6440 46  0 54  0  0	
21  0  50848 52063972 501392 10258400    0    0     0    44 21430 3402 80  0 20  0  0	
21  0  50848 52063856 501392 10258400    0    0     0     0 21422  609 87  0 13  0  0	
21  0  50848 52063856 501392 10258400    0    0     0    32 21314  641 88  0 12  0  0	
21  0  50848 52064396 501392 10258400    0    0     0    80 19426 2323 78  0 22  0  0	
21  0  50848 52063988 501392 10258400    0    0     0   756 21554  988 88  0 12  0  0	
21  0  50848 52064160 501392 10258400    0    0     0    48 21438  552 88  0 13  0  0	
21  0  50848 52064160 501392 10258400    0    0     0     0 19232 1125 78  0 22  0  0	
21  0  50848 52064232 501392 10258400    0    0     0    32 21373  544 88  0 12  0  0	
21  0  50848 52064384 501392 10258404    0    0     0     0 21321  501 88  0 12  0  0	
21  0  50848 52064392 501392 10258404    0    0     0    12 19155  954 78  0 22  0  0	
21  0  50848 52064528 501392 10258404    0    0     0    32 21432  761 87  0 13  0  0	
21  0  50848 52064604 501392 10258404    0    0     0     0 21366  487 88  0 12  0  0	
21  0  50848 52062372 501392 10258404    0    0     0    32 20494  847 79  0 21  0  0	
21  0  50848 52062496 501392 10258404    0    0     0    32 21261  607 87  0 13  0  0	
21  0  50848 52063860 501392 10258404    0    0     0     0 22579  504 88  0 13  0  0	
 0  0  50848 52063860 501392 10258404    0    0     0    40 21348  575 87  0 13  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52063992 501392 10258404    0    0     0     0 18259  860 75  0 25  0  0	
21  0  50848 52063992 501392 10258404    0    0     0    32 21161  595 86  0 14  0  0	
21  0  50848 52064116 501392 10258404    0    0     0     0 21271  502 88  0 13  0  0	
21  0  50848 52061644 501392 10258404    0    0     0     0 20668 1102 78  0 22  0  0	
21  0  50848 52061520 501392 10258404    0    0     0    52 21430  644 87  0 12  0  0	
21  0  50848 52061512 501392 10258404    0    0     0     0 21289  512 88  0 13  0  0	
21  0  50848 52061512 501392 10258404    0    0     0    32 19182 1033 79  0 21  0  0	
21  0  50848 52061636 501392 10258404    0    0     0     0 21300  489 88  0 13  0  0	
21  0  50848 52061636 501392 10258404    0    0     0     0 21241  483 87  0 12  0  0	
21  0  50848 52056676 501392 10258404    0    0     0    16 20601  818 78  0 22  0  0	
21  0  50848 52056552 501392 10258404    0    0     0    40 21017  639 86  0 14  0  0	
21  0  50848 52056428 501392 10258404    0    0     0    32 21452  532 88  0 12  0  0	
21  0  50848 52056436 501392 10258404    0    0     0    32 19112  789 79  0 21  0  0	
21  0  50848 52056560 501392 10258404    0    0     0    12 21394  828 87  0 13  0  0	
21  0  50848 52056560 501392 10258404    0    0     0     4 21358  620 87  0 13  0  0	
 0  0  50848 52056552 501392 10258404    0    0     0    48 21318  631 87  0 13  0  0	
21  0  50848 52056552 501392 10258404    0    0     0    32 19037  789 78  0 22  0  0	
21  0  50848 52056676 501392 10258408    0    0     0    56 21654  504 87  0 12  0  0	
21  0  50848 52056680 501392 10258408    0    0     0    28 21228  486 87  0 13  0  0	
21  0  50848 52055564 501392 10258408    0    0     0     0 19248  990 79  0 21  0  0	
21  0  50848 52055572 501392 10258408    0    0     0    48 21439  502 88  0 12  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52055696 501392 10258408    0    0     0    36 21444  551 87  0 12  0  0	
21  0  50848 52055696 501392 10258408    0    0     0    20 18586  738 76  0 24  0  0	
22  0  50848 52055820 501392 10258408    0    0     0    16 21256  521 86  0 13  0  0	
21  0  50848 52055944 501392 10258408    0    0     0     0 21598  606 88  0 12  0  0	
21  0  50848 52055936 501392 10258412    0    0     0     0 19259  859 79  0 21  0  0	
21  0  50848 52055812 501392 10258412    0    0     0    68 21304  693 88  0 12  0  0	
21  0  50848 52055936 501392 10258412    0    0     0     0 21311  480 87  0 13  0  0	
21  0  50848 52055564 501392 10258412    0    0     0     0 19024  691 78  0 22  0  0	
21  0  50848 52056060 501392 10258412    0    0     0     0 20503  582 83  0 17  0  0	
21  0  50848 52056060 501392 10258412    0    0     0     0 21324  510 86  0 14  0  0	
 0  0  50848 52056156 501392 10258412    0    0     0    80 21555  613 87  0 13  0  0	
21  0  50848 52055784 501392 10258412    0    0     0    20 18397  879 75  0 25  0  0	
21  0  50848 52055792 501392 10258412    0    0     0     0 21199  504 87  0 13  0  0	
21  0  50848 52055792 501392 10258416    0    0     0     0 21399  621 88  0 12  0  0	
21  0  50848 52055908 501392 10258416    0    0     0     0 19148  710 78  0 22  0  0	
21  0  50848 52055908 501392 10258416    0    0     0    64 21536  658 87  0 13  0  0	
21  0  50848 52055908 501392 10258416    0    0     0     0 21482  542 88  0 12  0  0	
21  0  50848 52055908 501392 10258416    0    0     0    24 19138  749 79  0 21  0  0	
21  0  50848 52055908 501392 10258416    0    0     0     0 21286  649 88  0 12  0  0	
21  0  50848 52056032 501392 10258416    0    0     0     0 21365  486 88  0 12  0  0	
21  0  50848 52056040 501392 10258416    0    0     0    32 18969  801 77  0 23  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52055972 501392 10258416    0    0     0    80 21492  626 87  0 13  0  0	
21  0  50848 52055972 501392 10258416    0    0     0     4 21423  492 88  0 12  0  0	
21  0  50848 52055964 501392 10258416    0    0     0     0 19284  883 78  0 22  0  0	
21  0  50848 52056088 501392 10258416    0    0     0     0 21381  595 87  0 12  0  0	
21  0  50848 52056088 501392 10258416    0    0     0    32 21300  516 88  0 12  0  0	
 0  0  50848 52056124 501392 10258416    0    0     0    96 21382  626 87  0 13  0  0	
21  0  50848 52064080 501392 10258420    0    0     0   772 12583 9347 35  1 64  0  0	
21  0  50848 52060900 501392 10258420    0    0     0     0 21028  702 85  0 15  0  0	
21  0  50848 52060652 501392 10258420    0    0     0     0 21246  480 87  0 12  0  0	
22  0  50848 52051920 501392 10258420    0    0     0    32 19787 2163 78  0 22  0  0	
21  0  50848 52044520 501392 10258420    0    0     0   112 21637  769 88  0 11  0  0	
21  0  50848 52044628 501392 10258420    0    0     0    20 21394  498 87  0 12  0  0	
 0  0  50848 52047232 501392 10258420    0    0     0     0 19828  846 81  0 19  0  0	
21  0  50848 52047360 501392 10258420    0    0     0     0 20818  980 85  0 15  0  0	
21  0  50848 52047476 501392 10258420    0    0     0    32 21338  521 88  0 13  0  0	
21  0  50848 52047732 501392 10258420    0    0     0     0 21319  533 88  0 12  0  0	
21  0  50848 52044508 501392 10258420    0    0     0    44 19152  844 79  0 21  0  0	
21  0  50848 52048108 501392 10258420    0    0     0     0 21256  760 87  0 13  0  0	
21  0  50848 52048356 501392 10258424    0    0     0    12 21262  499 88  0 12  0  0	
21  0  50848 52046636 501392 10258424    0    0     0    32 20121  937 78  0 22  0  0	
21  0  50848 52046512 501392 10258424    0    0     0     0 21298  607 87  0 13  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  50848 52047728 501392 10258424    0    0     0    36 22275  504 87  0 12  0  0	
21  0  50848 52047720 501392 10258424    0    0     0     0 19188  850 78  0 22  0  0	
21  0  50848 52047720 501392 10258424    0    0     0     0 21276  477 88  0 12  0  0	
21  0  50848 52047720 501392 10258424    0    0     0    32 21318  652 88  0 12  0  0	
21  0  50848 52045240 501392 10258424    0    0     0     0 20388 1077 78  0 22  0  0	
21  0  50848 52044872 501392 10258428    0    0     0    36 20339  580 83  0 17  0  0	
21  0  50848 52044760 501392 10258428    0    0     0     0 21019  497 87  0 13  0  0	
 0  0  50848 52044760 501392 10258428    0    0     0     0 19789  603 81  0 19  0  0	
21  0  50848 52044760 501392 10258428    0    0     0    32 20562  777 85  0 15  0  0	
21  0  50848 52044760 501392 10258428    0    0     0    32 21398  484 88  0 12  0  0	
21  0  50848 52045008 501392 10258428    0    0     0    60 21467  705 88  0 12  0  0	
21  0  50848 52039800 501392 10258428    0    0     0     0 20019 1150 73  0 27  0  0	
21  0  50848 52039172 501392 10258428    0    0     0     0 21256  511 87  0 13  0  0	
21  0  50848 52039296 501392 10258432    0    0     0    44 21263  516 88  0 12  0  0	
21  0  50848 52039420 501392 10258432    0    0     0    32 18975  920 77  0 23  0  0	
21  0  50848 52040288 501392 10258432    0    0     0    16 21225  528 87  0 13  0  0	
21  0  50848 52040412 501392 10258432    0    0     0    40 21398  499 87  0 13  0  0	
21  0  50848 52040412 501392 10258432    0    0     0     0 19184 1008 78  0 22  0  0	
21  0  50848 52040420 501392 10258432    0    0     0    36 21535  553 88  0 12  0  0	
21  0  50848 52040616 501392 10258432    0    0     0    32 21573  480 88  0 12  0  0	
