procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  50976 51404376 494316 11058580    0    0     0     1    0    0  1  0 99  0  0	
 1  0  50976 51353488 494316 11058552    0    0     0     0 4417 13110  7  1 92  0  0	
 9  0  50976 51349308 494316 11058596    0    0     0     0 10249 1867 37  0 63  0  0	
 9  0  50976 51348216 494316 11058596    0    0     0    60 10085  541 38  0 62  0  0	
 9  0  50976 51348344 494316 11058596    0    0     0    68 9516  658 38  0 62  0  0	
10  0  50976 51345764 494316 11058596    0    0     0    40 9785 2322 34  0 66  0  0	
 9  0  50976 51345724 494324 11058596    0    0     0    12 9887  483 38  0 62  0  0	
 9  0  50976 51345672 494324 11058596    0    0     0     4 9265  470 38  0 62  0  0	
 9  0  50976 51345796 494324 11058600    0    0     0     0 8875  893 34  0 66  0  0	
10  0  50976 51346208 494324 11058600    0    0     0    36 9823  647 38  0 62  0  0	
 9  0  50976 51345908 494324 11058600    0    0     0    28 10014  510 38  0 62  0  0	
 9  0  50976 51346180 494324 11058600    0    0     0     0 8721  701 34  0 66  0  0	
 9  0  50976 51346304 494324 11058600    0    0     0     0 9244  471 38  0 62  0  0	
10  0  50976 51346436 494324 11058600    0    0     0     0 9233  464 38  0 63  0  0	
 9  0  50976 51346436 494324 11058600    0    0     0    36 8714  998 34  0 66  0  0	
10  0  50976 51346444 494324 11058600    0    0     0    28 10057  608 38  0 62  0  0	
 9  0  50976 51346444 494324 11058600    0    0     0     0 9962  477 38  0 62  0  0	
 0  0  50976 51346568 494324 11058600    0    0     0     0 9076  515 35  0 65  0  0	
 9  0  50976 51346700 494324 11058600    0    0     0     0 8962  652 36  0 64  0  0	
10  0  50976 51346576 494324 11058600    0    0     0    44 9763  499 38  0 62  0  0	
 9  0  50976 51346576 494324 11058600    0    0     0    40 9861  511 38  0 62  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  50976 51346576 494324 11058600    0    0     0     0 8854  574 34  0 66  0  0	
 9  0  50976 51346708 494324 11058600    0    0     0     0 10082  594 38  0 62  0  0	
 9  0  50976 51346708 494324 11058600    0    0     0     0 10084  485 38  0 62  0  0	
 9  0  50976 51346956 494324 11058600    0    0     0    28 9151  818 34  0 66  0  0	
 9  0  50976 51346948 494324 11058600    0    0     0    28 10016  489 38  0 62  0  0	
 9  0  50976 51346948 494324 11058600    0    0     0     0 10101  490 38  0 62  0  0	
 9  0  50976 51347072 494324 11058600    0    0     0   844 9001 1018 34  0 66  0  0	
 9  0  50976 51347064 494324 11058600    0    0     0     0 9745  473 38  0 62  0  0	
 9  0  50976 51347064 494324 11058600    0    0     0     0 9384  500 37  0 62  0  0	
 9  0  50976 51347188 494324 11058600    0    0     0    56 8679  635 34  0 66  0  0	
 9  0  50976 51347348 494324 11058600    0    0     0     0 9781  466 38  0 62  0  0	
 9  0  50976 51347348 494324 11058600    0    0     0    12 9799  483 38  0 62  0  0	
 0  0  50976 51347348 494324 11058600    0    0     0     0 9146  522 35  0 65  0  0	
 9  0  50976 51347348 494324 11058600    0    0     0   152 9548  756 36  0 64  0  0	
10  0  50976 51347240 494324 11058600    0    0     0    68 9835  630 38  0 62  0  0	
 9  0  50976 51347284 494324 11058604    0    0     0     0 9850  478 38  0 62  0  0	
 9  0  50976 51344928 494324 11058604    0    0     0     0 9272  775 34  0 66  0  0	
 9  0  50976 51344556 494324 11058604    0    0     0     0 9913  478 38  0 62  0  0	
 9  0  50976 51344432 494324 11058604    0    0     0     4 10113  533 38  0 62  0  0	
 9  0  50976 51344560 494324 11058604    0    0     0   120 8757  721 34  0 66  0  0	
 9  0  50976 51346296 494324 11058604    0    0     0     0 10058  470 37  0 62  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  50976 51346296 494324 11058604    0    0     0     0 9561  472 38  0 62  0  0	
 9  0  50976 51346304 494324 11058604    0    0     0     0 8587  669 34  0 66  0  0	
 9  0  50976 51346304 494324 11058608    0    0     0    16 9432  627 38  0 62  0  0	
 9  0  50976 51346300 494324 11058608    0    0     0    28 9665  507 38  0 63  0  0	
 9  0  50976 51346300 494324 11058608    0    0     0    52 8773  665 34  0 66  0  0	
 9  0  50976 51346372 494324 11058608    0    0     0     0 10006  467 38  0 62  0  0	
 9  0  50976 51346372 494324 11058608    0    0     0     0 9764  651 38  0 62  0  0	
 0  0  50976 51346372 494324 11058608    0    0     0     8 8702  532 35  0 65  0  0	
 9  0  50976 51346248 494324 11058608    0    0     0    28 9050  785 36  0 64  0  0	
 9  0  50976 51346160 494324 11058608    0    0     0    44 9680  525 38  0 62  0  0	
 9  0  50976 51345912 494324 11058608    0    0     0    16 9806  488 38  0 62  0  0	
 9  0  50976 51345912 494324 11058608    0    0     0     0 8962  686 34  0 66  0  0	
 9  0  50976 51345912 494324 11058608    0    0     0     0 9870  624 38  0 62  0  0	
 9  0  50976 51345904 494324 11058612    0    0     0    28 9668  488 38  0 62  0  0	
 9  0  50976 51345904 494324 11058612    0    0     0    32 9001  716 34  0 66  0  0	
 9  0  50976 51346188 494324 11058612    0    0     0     0 9923  470 38  0 62  0  0	
 9  0  50976 51346192 494324 11058612    0    0     0     0 10027  476 38  0 62  0  0	
 9  0  50976 51346192 494324 11058612    0    0     0     0 8704  620 34  0 66  0  0	
 9  0  50976 51346192 494324 11058612    0    0     0    28 9680  540 38  0 62  0  0	
 9  0  50976 51346324 494324 11058612    0    0     0     0 9733  585 38  0 62  0  0	
 9  0  50976 51346324 494324 11058612    0    0     0    44 8399  618 34  0 66  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  50976 51346268 494324 11058612    0    0     0     0 9442  521 38  0 63  0  0	
 9  0  50976 51346268 494324 11058612    0    0     0    56 9611  622 38  0 62  0  0	
 0  0  50976 51346260 494324 11058612    0    0     0    28 8711  551 35  0 65  0  0	
 9  0  50976 51344972 494324 11058580    0    0     0     0 7943 9254 23  0 77  0  0	
 9  0  50976 51343928 494324 11058612    0    0     0    44 9298  540 37  0 63  0  0	
 9  0  50976 51343640 494324 11058612    0    0     0     0 9276  475 38  0 62  0  0	
 9  0  50976 51343764 494324 11058612    0    0     0    16 8836 1513 34  0 66  0  0	
 9  0  50976 51343596 494324 11058612    0    0     0    84 9899  577 37  0 62  0  0	
10  0  50976 51343616 494324 11058612    0    0     0     0 9850  481 38  0 62  0  0	
 9  0  50976 51342748 494324 11058612    0    0     0    32 8964  822 34  0 66  0  0	
 9  0  50976 51342748 494324 11058612    0    0     0     0 9650  518 38  0 63  0  0	
 9  0  50976 51342748 494324 11058612    0    0     0    56 9733  747 38  0 62  0  0	
 0  0  50976 51342836 494324 11058612    0    0     0    28 9321  606 36  0 64  0  0	
 9  0  50976 51343012 494324 11058612    0    0     0     0 8877  689 35  0 65  0  0	
 9  0  50976 51343136 494324 11058612    0    0     0     0 9773  473 38  0 62  0  0	
 9  0  50976 51343136 494324 11058612    0    0     0    32 9770  484 38  0 62  0  0	
 9  0  50976 51343012 494324 11058612    0    0     0     4 8481  757 34  0 66  0  0	
 9  0  50976 51342764 494324 11058612    0    0     0    52 9553  589 38  0 63  0  0	
 9  0  50976 51342516 494324 11058616    0    0     0     0 9856  480 38  0 62  0  0	
 9  0  50976 51342616 494324 11058616    0    0     0     0 9119  658 34  0 66  0  0	
 9  0  50976 51342748 494324 11058616    0    0     0    32 10053  483 38  0 62  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  50976 51342748 494324 11058616    0    0     0     4 9894  639 38  0 62  0  0	
 9  0  50976 51342740 494324 11058616    0    0     0    28 8729  632 34  0 66  0  0	
 9  0  50976 51342864 494324 11058620    0    0     0     0 9701  477 38  0 62  0  0	
 9  0  50976 51342864 494324 11058620    0    0     0   840 9886 1110 38  0 62  0  0	
 9  0  50976 51342864 494324 11058620    0    0     0    40 8729  663 34  0 66  0  0	
 9  0  50976 51342740 494324 11058620    0    0     0     0 9825  531 38  0 63  0  0	
 9  0  50976 51342740 494324 11058620    0    0     0    28 9564  521 38  0 62  0  0	
 0  0  50976 51342740 494324 11058620    0    0     0     0 9365  522 37  0 63  0  0	
 9  0  50976 51342740 494324 11058620    0    0     0    12 9360  649 35  0 65  0  0	
 9  0  50976 51342740 494324 11058620    0    0     0    28 9864  487 38  0 62  0  0	
 9  0  50976 51342740 494324 11058620    0    0     0    44 9823  621 38  0 62  0  0	
 9  0  50976 51342740 494324 11058620    0    0     0    40 8906  686 34  0 66  0  0	
 9  0  50976 51342740 494324 11058620    0    0     0     0 9812  467 38  0 62  0  0	
 9  0  50976 51342740 494324 11058624    0    0     0    16 9385  481 38  0 63  0  0	
 9  0  50976 51342740 494324 11058624    0    0     0     0 8356  611 34  0 66  0  0	
 9  0  50976 51342784 494324 11058624    0    0     0   100 9868  703 38  0 62  0  0	
 9  0  50976 51342784 494324 11058624    0    0     0    28 9878  514 38  0 62  0  0	
 9  0  50976 51340428 494324 11058624    0    0     0     0 9601  679 34  0 66  0  0	
 9  0  50976 51340428 494324 11058624    0    0     0     0 9522  475 38  0 62  0  0	
 9  0  50976 51340188 494324 11058624    0    0     0     0 9815  467 38  0 62  0  0	
 9  0  50976 51340188 494324 11058624    0    0     0    72 8696  772 34  0 66  0  0	
